#Wave		#Intensity
1073.592773	1120.364746
1074.541016	1088.730957
1075.489258	1041.551758
1076.437500	1099.847900
1077.384766	1050.006470
1078.332031	1058.193726
1079.279297	1145.570923
1080.226562	1111.540527
1081.172852	1006.187073
1082.119141	1141.162842
1083.065430	1051.614624
1084.011719	1049.236328
1084.957031	1065.360718
1085.902344	1094.713135
1086.847656	1163.752563
1087.792969	1092.611084
1088.737305	1061.126343
1089.681641	1079.915161
1090.625977	1080.179688
1091.570312	1032.776733
1092.514648	1120.437866
1093.458008	1096.864380
1094.401367	1070.628418
1095.344727	1105.345093
1096.287109	1073.793945
1097.229492	1137.697754
1098.172852	1079.611206
1099.114258	1154.157837
1100.056641	1090.737793
1100.998047	1064.449829
1101.940430	1072.664917
1102.881836	1160.555054
1103.822266	1142.231201
1104.763672	1113.269897
1105.704102	1089.609497
1106.644531	1119.101196
1107.584961	1137.970337
1108.525391	1074.405273
1109.464844	1109.231323
1110.404297	1176.000000
1111.343750	1149.654785
1112.283203	1184.519165
1113.221680	1147.512451
1114.161133	1219.672974
1115.099609	1193.310303
1116.038086	1169.599243
1116.975586	1188.514038
1117.914062	1159.458862
1118.851562	1202.372314
1119.789062	1189.305298
1120.726562	1197.569214
1121.663086	1155.148193
1122.600586	1160.738403
1123.537109	1190.350708
1124.473633	1190.610474
1125.410156	1222.910889
1126.345703	1217.834961
1127.282227	1164.673218
1128.217773	1114.159546
1129.153320	1178.537598
1130.087891	1202.847778
1131.023438	1163.002075
1131.958008	1184.643799
1132.892578	1174.197510
1133.827148	1155.720337
1134.761719	1217.510132
1135.696289	1185.651001
1136.629883	1156.454712
1137.563477	1172.763672
1138.497070	1151.585449
1139.430664	1149.148438
1140.363281	1202.973511
1141.295898	1219.303589
1142.228516	1211.516724
1143.161133	1139.384399
1144.093750	1169.116943
1145.026367	1174.723267
1145.958008	1172.283569
1146.889648	1231.554199
1147.821289	1188.868896
1148.752930	1189.113281
1149.683594	1213.520264
1150.614258	1173.488892
1151.545898	1216.702759
1152.476562	1273.365967
1153.406250	1217.198853
1154.336914	1195.946167
1155.266602	1233.821777
1156.196289	1285.155273
1157.125977	1196.673218
1158.055664	1266.846924
1158.985352	1232.129272
1159.914062	1275.429810
1160.842773	1192.255127
1161.771484	1200.569946
1162.700195	1208.887695
1163.628906	1252.216553
1164.556641	1265.934082
1165.484375	1252.716553
1166.413086	1282.606201
1167.339844	1272.081055
1168.267578	1291.203125
1169.195312	1191.701416
1170.122070	1294.411865
1171.048828	1327.034668
1171.975586	1276.039551
1172.902344	1303.274414
1173.828125	1389.893677
1174.754883	1390.167480
1175.680664	1325.643677
1176.606445	1285.397949
1177.532227	1328.865356
1178.457031	1253.484619
1179.382812	1256.432129
1180.307617	1240.462769
1181.232422	1238.002075
1182.157227	1319.351562
1183.082031	1373.691284
1184.005859	1346.912598
1184.930664	1284.955933
1185.854492	1255.443237
1186.778320	1344.992676
1187.701172	1291.118896
1188.625000	1185.785767
1189.547852	1283.496460
1190.471680	1226.870361
1191.394531	1205.437134
1192.317383	1246.310913
1193.239258	1208.613281
1194.162109	1271.186401
1195.083984	1247.033447
1196.005859	1244.562500
1196.927734	1223.106567
1197.849609	1247.754883
1198.771484	1172.030273
1199.692383	1329.641968
1200.613281	1281.044434
1201.534180	1240.571655
1202.455078	1221.804199
1203.375977	1254.626587
1204.295898	1192.395630
1205.216797	1222.507935
1206.136719	1266.217651
1207.056641	1285.484497
1207.976562	1193.310425
1208.895508	1307.727295
1209.815430	1220.960449
1210.734375	1188.556396
1211.653320	1273.114014
1212.572266	1330.495361
1213.490234	1306.257324
1214.409180	1282.010010
1215.327148	1295.867065
1216.245117	1252.547729
1217.163086	1282.744873
1218.081055	1225.786377
1218.999023	1239.642822
1219.916016	1248.054443
1220.833984	1242.841431
1221.750977	1311.229736
1222.667969	1213.323364
1223.583984	1268.096436
1224.500977	1306.524780
1225.416992	1325.870728
1226.333008	1192.419556
1227.249023	1159.896729
1228.165039	1312.980347
1229.081055	1332.341919
1229.996094	1190.597778
1230.912109	1256.374634
1231.827148	1267.540894
1232.742188	1237.727173
1233.657227	1246.161255
1234.571289	1254.598511
1235.486328	1238.434326
1236.400391	1263.279419
1237.314453	1318.217773
1238.228516	1307.527100
1239.141602	1321.455688
1240.055664	1234.140747
1240.968750	1335.643677
1241.881836	1281.148071
1242.794922	1330.676270
1243.708008	1350.099243
1244.621094	1347.617188
1245.533203	1323.217529
1246.446289	1345.390259
1247.358398	1252.465210
1248.270508	1337.679199
1249.181641	1326.967163
1250.093750	1294.313477
1251.004883	1313.758911
1251.916016	1322.238770
1252.828125	1358.159424
1253.738281	1366.650879
1254.649414	1388.869507
1255.560547	1375.407349
1256.470703	1334.481567
1257.380859	1353.960327
1258.291016	1345.977539
1259.201172	1329.749512
1260.110352	1327.254883
1261.020508	1327.507690
1261.929688	1382.740356
1262.838867	1413.248413
1263.748047	1295.266113
1264.657227	1367.027466
1265.565430	1375.541138
1266.474609	1348.287231
1267.382812	1387.073975
1268.291016	1313.016602
1269.199219	1329.786011
1270.106445	1354.822754
1271.014648	1352.326782
1271.921875	1349.829712
1272.829102	1344.576538
1273.736328	1317.274658
1274.643555	1347.845459
1275.550781	1392.212036
1276.457031	1318.028198
1277.363281	1362.405884
1278.269531	1359.907104
1279.175781	1390.514893
1280.082031	1343.868774
1280.987305	1355.164917
1281.893555	1396.831299
1282.798828	1317.026733
1283.704102	1369.747925
1284.609375	1331.339355
1285.513672	1392.371216
1286.418945	1340.136353
1287.323242	1417.775146
1288.227539	1398.695679
1289.131836	1407.256348
1290.036133	1349.453735
1290.940430	1366.305542
1291.843750	1355.500488
1292.747070	1458.132202
1293.650391	1450.107666
1294.553711	1400.561401
1295.457031	1411.901733
1296.359375	1362.329102
1297.262695	1329.354492
1298.165039	1440.407959
1299.067383	1412.976562
1299.969727	1368.908081
1300.871094	1413.513916
1301.773438	1433.187500
1302.674805	1408.505981
1303.576172	1381.041748
1304.477539	1275.903320
1305.378906	1342.727051
1306.280273	1415.125610
1307.180664	1409.843506
1308.081055	1312.957642
1308.981445	1335.417236
1309.881836	1285.686768
1310.782227	1266.488647
1311.682617	1369.511353
1312.582031	1369.770630
1313.481445	1308.892578
1314.380859	1311.919556
1315.280273	1314.947632
1316.179688	1359.684692
1317.078125	1270.947388
1317.977539	1315.692749
1318.875977	1388.276001
1319.774414	1346.798096
1320.672852	1374.883545
1321.570312	1313.901367
