"0.8ml - Dataset 231212"
"Wavelength nm."	"Abs."
200,00	2,800
200,50	2,800
201,00	2,800
201,50	2,800
202,00	2,800
202,50	2,800
203,00	2,800
203,50	2,800
204,00	2,800
204,50	2,951
205,00	3,159
205,50	2,721
206,00	2,850
206,50	2,494
207,00	2,618
207,50	2,388
208,00	2,235
208,50	2,472
209,00	2,139
209,50	1,872
210,00	2,016
210,50	1,850
211,00	2,143
211,50	2,230
212,00	2,050
212,50	2,284
213,00	2,528
213,50	1,964
214,00	2,167
214,50	2,396
215,00	2,107
215,50	2,209
216,00	2,400
216,50	2,620
217,00	2,165
217,50	1,720
218,00	2,385
218,50	2,627
219,00	3,205
219,50	3,859
220,00	4,150
220,50	4,119
221,00	3,795
221,50	3,288
222,00	3,177
222,50	3,146
223,00	2,491
223,50	2,349
224,00	1,186
224,50	0,809
225,00	0,447
225,50	0,635
226,00	0,568
226,50	0,540
227,00	1,125
227,50	1,800
228,00	2,044
228,50	1,820
229,00	1,741
229,50	2,183
230,00	2,479
230,50	2,609
231,00	2,551
231,50	2,241
232,00	1,606
232,50	1,184
233,00	1,588
233,50	1,577
234,00	0,879
234,50	1,018
235,00	1,328
235,50	1,477
236,00	1,089
236,50	1,099
237,00	1,271
237,50	1,860
238,00	2,623
238,50	2,717
239,00	3,257
239,50	3,044
240,00	3,274
240,50	3,137
241,00	3,228
241,50	3,364
242,00	2,987
242,50	3,209
243,00	3,340
243,50	3,049
244,00	2,387
244,50	2,213
245,00	1,136
245,50	1,214
246,00	1,415
246,50	0,581
247,00	1,028
247,50	0,827
248,00	1,238
248,50	0,710
249,00	0,988
249,50	1,262
250,00	1,629
250,50	2,059
251,00	2,167
251,50	2,286
252,00	2,130
252,50	1,466
253,00	1,385
253,50	1,370
254,00	1,513
254,50	1,402
255,00	1,856
255,50	1,750
256,00	1,534
256,50	1,186
257,00	1,382
257,50	1,081
258,00	1,331
258,50	1,187
259,00	0,851
259,50	0,527
260,00	0,105
260,50	-0,443
261,00	-0,245
261,50	-0,512
262,00	-0,125
262,50	-0,144
263,00	-0,147
263,50	-0,119
264,00	-0,159
264,50	-0,158
265,00	-0,137
265,50	-0,111
266,00	-0,555
266,50	-0,685
267,00	-0,195
267,50	0,344
268,00	0,749
268,50	1,022
269,00	1,257
269,50	1,402
270,00	1,047
270,50	1,323
271,00	1,449
271,50	1,123
272,00	1,273
272,50	1,380
273,00	1,374
273,50	1,163
274,00	0,824
274,50	1,006
275,00	1,513
275,50	1,635
276,00	1,491
276,50	1,243
277,00	0,935
277,50	0,575
278,00	-0,260
