"0.8 - Dataset 194639"
"Wavelength nm."	"Abs."
200,00	3,371
200,50	3,371
201,00	3,371
201,50	3,371
202,00	3,371
202,50	3,371
203,00	3,371
203,50	3,371
204,00	3,371
204,50	3,438
205,00	3,508
205,50	3,795
206,00	4,110
206,50	4,997
207,00	5,254
207,50	4,757
208,00	4,839
208,50	4,839
209,00	4,299
209,50	3,713
210,00	3,725
210,50	3,290
211,00	3,452
211,50	2,962
212,00	2,423
212,50	2,577
213,00	2,700
213,50	2,912
214,00	2,519
214,50	2,633
215,00	2,209
215,50	1,557
216,00	0,990
216,50	0,875
217,00	0,893
217,50	0,766
218,00	1,066
218,50	0,956
219,00	1,301
219,50	1,263
220,00	1,016
220,50	1,425
221,00	1,312
221,50	0,801
222,00	0,433
222,50	0,806
223,00	0,830
223,50	0,352
224,00	0,427
224,50	0,945
225,00	1,606
225,50	1,956
226,00	2,177
226,50	2,343
227,00	2,229
227,50	1,709
228,00	1,646
228,50	1,572
229,00	1,200
229,50	0,407
230,00	0,773
230,50	1,338
231,00	1,288
231,50	1,234
232,00	1,687
232,50	1,532
233,00	1,505
233,50	1,140
234,00	1,331
234,50	1,222
235,00	1,058
235,50	0,768
236,00	1,067
236,50	0,991
237,00	0,654
237,50	0,421
238,00	0,813
238,50	0,763
239,00	0,798
239,50	0,632
240,00	0,355
240,50	0,023
241,00	-0,204
241,50	-0,476
242,00	-0,028
242,50	-0,118
243,00	-0,485
243,50	-0,621
244,00	-0,074
244,50	0,362
245,00	0,715
245,50	1,117
246,00	1,408
246,50	1,626
247,00	1,768
247,50	1,704
248,00	1,459
248,50	1,374
249,00	0,874
249,50	0,979
250,00	0,534
250,50	0,590
251,00	0,098
251,50	0,806
252,00	1,270
252,50	1,490
253,00	2,201
253,50	2,864
254,00	3,188
254,50	3,399
255,00	2,954
255,50	3,063
256,00	2,499
256,50	2,644
257,00	2,346
257,50	2,564
258,00	1,714
258,50	1,988
259,00	1,635
259,50	1,466
260,00	1,375
260,50	1,790
261,00	2,275
261,50	2,319
262,00	2,121
262,50	1,895
263,00	1,435
263,50	1,511
264,00	0,704
264,50	1,140
265,00	1,044
265,50	0,933
266,00	0,526
266,50	0,745
267,00	0,207
267,50	0,274
268,00	0,904
268,50	1,036
269,00	1,087
269,50	1,253
270,00	0,967
270,50	0,831
271,00	1,163
271,50	1,396
272,00	1,398
272,50	2,071
273,00	2,179
273,50	1,809
274,00	1,881
274,50	1,888
275,00	1,716
275,50	2,020
276,00	1,866
276,50	1,613
277,00	1,307
277,50	0,990
278,00	0,420
278,50	0,426
279,00	0,696
279,50	0,569
280,00	0,361
280,50	0,239
281,00	-0,027
281,50	-0,266
282,00	0,139
282,50	0,165
283,00	0,145
283,50	0,133
284,00	0,175
284,50	0,210
285,00	0,226
285,50	0,266
286,00	0,246
286,50	0,237
287,00	0,262
287,50	0,268
288,00	0,277
288,50	0,283
289,00	0,284
289,50	0,289
290,00	0,289
290,50	0,289
291,00	0,287
291,50	0,283
292,00	0,276
292,50	0,270
293,00	0,262
293,50	0,256
294,00	0,252
294,50	0,250
295,00	0,249
295,50	0,251
296,00	0,256
296,50	0,260
297,00	0,263
297,50	0,267
298,00	0,268
298,50	0,270
299,00	0,270
299,50	0,270
300,00	0,269
300,50	0,269
301,00	0,268
301,50	0,267
302,00	0,267
302,50	0,266
303,00	0,266
303,50	0,265
304,00	0,265
304,50	0,264
305,00	0,263
305,50	0,263
306,00	0,263
306,50	0,262
307,00	0,261
307,50	0,261
308,00	0,260
308,50	0,260
309,00	0,259
309,50	0,258
310,00	0,258
310,50	0,257
311,00	0,256
311,50	0,256
312,00	0,255
312,50	0,255
313,00	0,254
313,50	0,254
314,00	0,253
314,50	0,253
315,00	0,252
315,50	0,252
316,00	0,251
316,50	0,250
317,00	0,249
317,50	0,249
318,00	0,248
318,50	0,247
319,00	0,247
319,50	0,246
320,00	0,246
320,50	0,245
321,00	0,245
321,50	0,244
322,00	0,244
322,50	0,243
323,00	0,243
323,50	0,242
324,00	0,241
324,50	0,241
325,00	0,240
325,50	0,240
326,00	0,239
326,50	0,239
327,00	0,238
327,50	0,238
328,00	0,237
328,50	0,237
329,00	0,236
329,50	0,236
330,00	0,235
330,50	0,235
331,00	0,234
331,50	0,234
332,00	0,233
332,50	0,233
333,00	0,233
333,50	0,233
334,00	0,232
334,50	0,232
335,00	0,232
335,50	0,231
336,00	0,231
336,50	0,231
337,00	0,230
337,50	0,230
338,00	0,230
338,50	0,230
339,00	0,229
339,50	0,229
340,00	0,229
340,50	0,229
341,00	0,228
341,50	0,228
342,00	0,228
342,50	0,228
343,00	0,227
343,50	0,227
344,00	0,227
344,50	0,227
345,00	0,226
345,50	0,226
346,00	0,226
346,50	0,225
347,00	0,225
347,50	0,225
348,00	0,225
348,50	0,225
349,00	0,225
349,50	0,225
350,00	0,225
350,50	0,225
351,00	0,225
351,50	0,225
352,00	0,225
352,50	0,225
353,00	0,225
353,50	0,225
354,00	0,224
354,50	0,224
355,00	0,224
355,50	0,224
356,00	0,224
356,50	0,224
357,00	0,223
357,50	0,223
358,00	0,223
358,50	0,223
359,00	0,223
359,50	0,223
360,00	0,222
360,50	0,222
361,00	0,222
361,50	0,222
362,00	0,222
362,50	0,221
363,00	0,221
363,50	0,221
364,00	0,221
364,50	0,221
365,00	0,221
365,50	0,220
366,00	0,220
366,50	0,220
367,00	0,219
367,50	0,219
368,00	0,219
368,50	0,219
369,00	0,218
369,50	0,218
370,00	0,218
370,50	0,218
371,00	0,218
371,50	0,218
372,00	0,218
372,50	0,218
373,00	0,217
373,50	0,217
374,00	0,217
374,50	0,217
375,00	0,217
375,50	0,216
376,00	0,216
376,50	0,216
377,00	0,216
377,50	0,216
378,00	0,215
378,50	0,215
379,00	0,215
379,50	0,215
380,00	0,215
380,50	0,214
381,00	0,214
381,50	0,214
382,00	0,214
382,50	0,213
383,00	0,213
383,50	0,213
384,00	0,213
384,50	0,212
385,00	0,212
385,50	0,212
386,00	0,212
386,50	0,211
387,00	0,211
387,50	0,211
388,00	0,210
388,50	0,210
389,00	0,210
389,50	0,210
390,00	0,209
390,50	0,209
391,00	0,209
391,50	0,209
392,00	0,208
392,50	0,208
393,00	0,208
393,50	0,208
394,00	0,207
394,50	0,207
395,00	0,207
395,50	0,207
396,00	0,207
396,50	0,206
397,00	0,206
397,50	0,206
398,00	0,206
398,50	0,205
399,00	0,205
399,50	0,205
400,00	0,205
400,50	0,205
401,00	0,204
401,50	0,204
402,00	0,204
402,50	0,204
403,00	0,203
403,50	0,203
404,00	0,203
404,50	0,203
