"0.5_e-1M(3) - Dataset 185729"
"Wavelength nm."	"Abs."
200,00	0,863
200,50	0,863
201,00	0,863
201,50	0,863
202,00	0,863
202,50	0,863
203,00	0,863
203,50	0,863
204,00	0,863
204,50	0,789
205,00	0,893
205,50	1,408
206,00	1,615
206,50	2,185
207,00	3,170
207,50	3,669
208,00	3,637
208,50	3,558
209,00	3,526
209,50	3,761
210,00	3,251
210,50	3,758
211,00	4,254
211,50	4,046
212,00	3,665
212,50	3,174
213,00	2,390
213,50	2,640
214,00	2,870
214,50	3,117
215,00	2,744
215,50	2,326
216,00	1,210
216,50	0,823
217,00	1,214
217,50	1,301
218,00	1,543
218,50	1,784
219,00	2,169
219,50	2,301
220,00	1,954
220,50	1,962
221,00	2,110
221,50	2,637
222,00	3,140
222,50	3,434
223,00	3,566
223,50	3,322
224,00	2,732
224,50	2,263
225,00	2,568
225,50	2,179
226,00	2,307
226,50	1,846
227,00	1,918
227,50	1,436
228,00	0,866
228,50	0,829
229,00	0,477
229,50	0,439
230,00	0,647
230,50	0,121
231,00	0,200
231,50	0,003
232,00	-0,397
232,50	-0,159
233,00	0,610
233,50	0,903
234,00	1,211
234,50	1,488
235,00	1,570
235,50	1,217
236,00	1,496
236,50	1,270
237,00	1,575
237,50	1,480
238,00	1,001
238,50	1,073
239,00	1,577
239,50	1,603
240,00	1,610
240,50	1,729
241,00	1,994
241,50	2,113
242,00	2,117
242,50	1,962
243,00	1,187
243,50	0,582
244,00	1,174
244,50	1,151
245,00	1,709
245,50	1,254
246,00	1,345
246,50	1,944
247,00	1,954
247,50	1,525
248,00	1,212
248,50	1,064
249,00	2,096
249,50	2,449
250,00	2,206
250,50	2,359
251,00	2,249
251,50	2,252
252,00	3,009
252,50	3,149
253,00	3,109
253,50	2,743
254,00	2,895
254,50	2,388
255,00	1,802
255,50	1,085
256,00	0,808
256,50	0,756
257,00	0,793
257,50	0,341
258,00	-0,168
258,50	0,106
259,00	-0,460
259,50	-0,806
260,00	0,131
260,50	0,649
261,00	0,694
261,50	0,877
262,00	1,582
262,50	2,112
263,00	2,574
263,50	2,859
264,00	3,004
264,50	2,549
265,00	2,575
265,50	2,469
266,00	2,198
266,50	1,772
267,00	1,184
267,50	1,086
268,00	1,086
268,50	0,522
269,00	0,044
269,50	0,184
270,00	0,588
270,50	0,168
271,00	-0,009
271,50	0,041
272,00	0,621
272,50	0,908
273,00	1,500
273,50	2,139
274,00	2,276
274,50	2,894
275,00	3,365
275,50	3,558
276,00	3,534
276,50	3,349
277,00	3,194
277,50	2,752
278,00	2,132
278,50	1,295
279,00	0,946
279,50	0,768
280,00	0,762
280,50	0,325
281,00	-0,122
281,50	0,004
282,00	-0,270
282,50	0,102
283,00	0,099
283,50	0,144
284,00	0,147
284,50	0,142
285,00	0,177
285,50	0,207
286,00	0,225
286,50	0,231
287,00	0,235
287,50	0,251
288,00	0,247
288,50	0,256
289,00	0,256
289,50	0,263
290,00	0,266
290,50	0,268
291,00	0,269
291,50	0,268
292,00	0,266
292,50	0,262
293,00	0,256
293,50	0,251
294,00	0,247
294,50	0,243
295,00	0,240
295,50	0,240
296,00	0,240
296,50	0,241
297,00	0,242
297,50	0,244
298,00	0,246
298,50	0,247
299,00	0,249
299,50	0,250
300,00	0,251
300,50	0,250
301,00	0,250
301,50	0,250
302,00	0,250
302,50	0,249
303,00	0,248
303,50	0,247
304,00	0,247
304,50	0,246
305,00	0,246
305,50	0,245
306,00	0,245
306,50	0,244
307,00	0,244
307,50	0,243
308,00	0,243
308,50	0,242
309,00	0,242
309,50	0,242
310,00	0,241
310,50	0,240
311,00	0,240
311,50	0,239
312,00	0,238
312,50	0,238
313,00	0,237
313,50	0,236
314,00	0,236
314,50	0,235
315,00	0,234
315,50	0,234
316,00	0,233
316,50	0,232
317,00	0,232
317,50	0,231
318,00	0,230
318,50	0,230
319,00	0,229
319,50	0,229
320,00	0,228
320,50	0,227
321,00	0,227
321,50	0,226
322,00	0,226
322,50	0,225
323,00	0,225
323,50	0,224
324,00	0,224
324,50	0,223
325,00	0,223
325,50	0,222
326,00	0,222
326,50	0,222
327,00	0,221
327,50	0,221
328,00	0,221
328,50	0,220
329,00	0,220
329,50	0,219
330,00	0,219
330,50	0,218
331,00	0,218
331,50	0,217
332,00	0,217
332,50	0,216
333,00	0,216
333,50	0,216
334,00	0,215
334,50	0,215
335,00	0,215
335,50	0,214
336,00	0,214
336,50	0,214
337,00	0,213
337,50	0,213
338,00	0,213
