"1.8 - Dataset 191059"
"Wavelength nm."	"Abs."
200,00	5,437
200,50	5,437
201,00	5,437
201,50	5,437
202,00	5,437
202,50	5,437
203,00	5,437
203,50	5,437
204,00	5,437
204,50	4,499
205,00	3,834
205,50	3,230
206,00	2,866
206,50	2,970
207,00	2,644
207,50	2,242
208,00	2,103
208,50	2,573
209,00	3,125
209,50	2,733
210,00	3,358
210,50	3,577
211,00	3,847
211,50	3,808
212,00	3,149
212,50	2,993
213,00	3,060
213,50	2,267
214,00	2,472
214,50	2,731
215,00	2,261
215,50	2,028
216,00	2,267
216,50	2,624
217,00	2,465
217,50	2,071
218,00	1,747
218,50	1,544
219,00	1,396
219,50	1,481
220,00	1,317
220,50	1,714
221,00	1,506
221,50	0,939
222,00	1,517
222,50	1,227
223,00	1,344
223,50	1,728
224,00	1,896
224,50	2,479
225,00	2,890
225,50	3,077
226,00	2,938
226,50	3,277
227,00	2,914
227,50	3,210
228,00	2,853
228,50	2,448
229,00	1,818
229,50	0,749
230,00	0,789
230,50	0,372
231,00	0,463
231,50	0,157
232,00	0,489
232,50	0,985
233,00	1,158
233,50	1,249
234,00	1,225
234,50	1,082
235,00	0,987
235,50	0,922
236,00	0,646
236,50	0,380
237,00	0,009
237,50	-0,311
238,00	0,074
238,50	0,003
239,00	0,019
239,50	-0,018
240,00	0,025
240,50	-0,093
241,00	-0,502
241,50	-0,245
242,00	-0,137
242,50	0,040
243,00	0,221
243,50	0,412
244,00	0,541
244,50	0,684
245,00	0,359
245,50	0,725
246,00	1,041
246,50	0,979
247,00	1,242
247,50	0,891
248,00	1,126
248,50	1,182
249,00	1,181
249,50	1,321
250,00	1,230
250,50	1,825
251,00	1,707
251,50	2,194
252,00	2,028
252,50	2,287
253,00	2,411
253,50	2,584
254,00	2,830
254,50	2,875
255,00	3,001
255,50	2,741
256,00	2,981
256,50	2,586
257,00	2,063
257,50	0,941
258,00	0,626
258,50	1,089
259,00	0,895
259,50	0,911
260,00	0,991
260,50	1,665
261,00	1,448
261,50	1,647
262,00	2,409
262,50	2,682
263,00	2,773
263,50	2,695
264,00	2,075
264,50	1,946
265,00	1,629
265,50	0,759
266,00	0,684
266,50	1,413
267,00	1,567
267,50	1,172
268,00	1,857
268,50	2,130
269,00	2,162
269,50	2,776
270,00	2,939
270,50	2,810
271,00	2,552
271,50	2,095
272,00	1,458
272,50	1,449
273,00	0,840
273,50	-0,163
274,00	0,024
274,50	0,453
275,00	0,373
275,50	0,220
276,00	0,671
276,50	0,823
277,00	0,866
277,50	0,933
278,00	0,902
278,50	0,770
279,00	0,688
279,50	0,493
280,00	0,306
280,50	0,128
281,00	-0,134
281,50	-0,344
282,00	0,079
282,50	0,163
283,00	0,209
283,50	0,250
284,00	0,284
284,50	0,300
285,00	0,306
285,50	0,339
286,00	0,335
286,50	0,360
287,00	0,349
287,50	0,332
288,00	0,339
288,50	0,333
289,00	0,347
289,50	0,349
290,00	0,349
290,50	0,348
291,00	0,348
291,50	0,347
292,00	0,343
292,50	0,339
293,00	0,333
293,50	0,327
294,00	0,321
294,50	0,314
295,00	0,309
295,50	0,306
296,00	0,302
296,50	0,300
297,00	0,297
297,50	0,295
298,00	0,292
298,50	0,291
299,00	0,289
299,50	0,288
300,00	0,286
300,50	0,285
301,00	0,284
301,50	0,283
302,00	0,282
302,50	0,281
303,00	0,281
303,50	0,280
304,00	0,279
304,50	0,278
305,00	0,277
305,50	0,276
306,00	0,275
306,50	0,275
307,00	0,274
307,50	0,273
308,00	0,272
308,50	0,272
309,00	0,271
309,50	0,270
310,00	0,270
310,50	0,269
311,00	0,268
311,50	0,268
312,00	0,267
312,50	0,267
313,00	0,266
313,50	0,265
314,00	0,264
314,50	0,264
315,00	0,263
315,50	0,262
316,00	0,261
316,50	0,260
317,00	0,260
317,50	0,259
318,00	0,259
318,50	0,258
319,00	0,257
319,50	0,257
320,00	0,256
320,50	0,255
321,00	0,255
321,50	0,254
322,00	0,254
322,50	0,253
323,00	0,253
323,50	0,252
324,00	0,252
324,50	0,251
325,00	0,251
325,50	0,250
326,00	0,250
326,50	0,249
