"1.22e-4 - Dataset 211030"
"Wavelength nm."	"Abs."
200,00	2,642
200,50	2,642
201,00	2,642
201,50	2,642
202,00	2,642
202,50	2,642
203,00	2,642
203,50	2,642
204,00	2,642
204,50	2,694
205,00	3,373
205,50	3,766
206,00	4,171
206,50	4,191
207,00	3,857
207,50	3,288
208,00	2,623
208,50	2,687
209,00	2,394
209,50	1,437
210,00	1,615
210,50	2,116
211,00	2,627
211,50	1,962
212,00	1,755
212,50	2,011
213,00	2,379
213,50	2,322
214,00	2,769
214,50	2,574
215,00	2,177
215,50	1,346
216,00	0,951
216,50	1,063
217,00	0,627
217,50	0,425
218,00	0,940
218,50	1,365
219,00	1,072
219,50	1,249
220,00	2,077
220,50	2,281
221,00	2,439
221,50	2,090
222,00	1,861
222,50	1,689
223,00	1,614
223,50	2,086
224,00	2,868
224,50	3,040
225,00	2,677
225,50	2,848
226,00	3,247
226,50	3,434
227,00	3,057
227,50	3,209
228,00	2,834
228,50	1,816
229,00	0,999
229,50	0,581
230,00	0,251
230,50	0,679
231,00	1,194
231,50	1,891
232,00	2,098
232,50	1,718
233,00	1,836
233,50	2,506
234,00	2,165
234,50	2,081
235,00	1,828
235,50	1,819
236,00	2,307
236,50	2,287
237,00	2,312
237,50	3,068
238,00	3,180
238,50	3,736
239,00	3,721
239,50	3,524
240,00	2,784
240,50	2,396
241,00	2,091
241,50	1,856
242,00	1,569
242,50	1,510
243,00	1,464
243,50	1,570
244,00	1,896
244,50	1,004
245,00	0,863
245,50	1,192
246,00	1,046
246,50	0,915
247,00	0,342
247,50	0,403
248,00	-0,061
248,50	0,725
249,00	0,480
249,50	1,519
250,00	2,134
250,50	2,228
251,00	2,262
251,50	2,194
252,00	1,637
252,50	1,111
253,00	1,838
253,50	1,964
254,00	1,604
254,50	1,394
255,00	1,624
255,50	2,321
256,00	2,279
256,50	2,322
257,00	2,401
257,50	2,585
258,00	2,810
258,50	2,740
259,00	2,667
259,50	1,950
260,00	1,736
260,50	1,959
261,00	1,853
261,50	1,849
262,00	1,689
