"1.8e-4 - Dataset 210428"
"Wavelength nm."	"Abs."
200,00	5,640
200,50	5,640
201,00	5,640
201,50	5,640
202,00	5,640
202,50	5,640
203,00	5,640
203,50	5,640
204,00	5,640
204,50	5,555
205,00	5,285
205,50	4,538
206,00	4,035
206,50	3,446
207,00	2,456
207,50	2,038
208,00	1,445
208,50	1,545
209,00	1,702
209,50	1,342
210,00	1,425
210,50	1,185
211,00	1,742
211,50	1,740
212,00	1,709
212,50	2,156
213,00	2,027
213,50	1,505
214,00	1,083
214,50	1,217
215,00	0,685
215,50	0,932
216,00	1,441
216,50	1,967
217,00	2,228
217,50	2,927
218,00	3,481
218,50	3,512
219,00	4,069
219,50	3,984
220,00	3,718
220,50	2,768
221,00	2,307
221,50	1,312
222,00	0,994
222,50	1,326
223,00	1,084
223,50	0,965
224,00	1,221
224,50	1,193
225,00	1,871
225,50	2,891
226,00	3,976
226,50	4,495
227,00	4,864
227,50	4,827
228,00	4,620
228,50	3,684
229,00	3,792
229,50	3,246
230,00	3,166
230,50	2,566
231,00	2,212
231,50	1,067
232,00	1,039
232,50	1,080
233,00	1,203
233,50	1,393
234,00	1,422
234,50	1,235
235,00	1,222
235,50	1,316
236,00	1,959
236,50	2,144
237,00	2,958
237,50	3,225
238,00	3,184
238,50	2,955
239,00	2,883
239,50	2,800
240,00	3,248
240,50	3,189
241,00	2,777
241,50	2,021
242,00	1,117
242,50	0,680
243,00	0,517
243,50	0,462
244,00	0,282
244,50	0,275
245,00	0,023
245,50	0,256
246,00	0,102
246,50	0,632
247,00	0,543
247,50	1,718
248,00	2,391
248,50	2,796
249,00	2,948
249,50	2,914
250,00	2,743
250,50	2,527
251,00	2,186
251,50	1,571
252,00	0,917
252,50	0,771
253,00	-0,238
253,50	-0,373
254,00	-0,179
254,50	-0,020
255,00	0,342
255,50	1,233
256,00	1,618
256,50	1,881
257,00	1,788
257,50	2,183
258,00	2,024
258,50	2,412
259,00	2,634
259,50	2,607
260,00	2,049
260,50	1,557
261,00	1,581
261,50	1,579
262,00	2,307
262,50	2,314
263,00	2,923
263,50	2,510
264,00	2,245
264,50	2,388
265,00	2,352
265,50	2,773
266,00	2,531
266,50	2,513
267,00	2,235
267,50	2,263
268,00	1,729
268,50	2,256
269,00	2,485
269,50	2,299
270,00	3,296
270,50	3,518
271,00	3,545
271,50	2,817
272,00	3,182
272,50	3,602
273,00	3,589
273,50	3,258
274,00	2,756
274,50	1,693
275,00	1,669
275,50	1,746
276,00	1,297
276,50	1,371
277,00	0,925
277,50	1,006
278,00	1,270
278,50	0,998
279,00	0,805
279,50	0,459
280,00	0,736
280,50	0,650
281,00	0,567
281,50	0,345
282,00	0,149
282,50	-0,170
283,00	0,201
283,50	0,211
284,00	0,222
284,50	0,241
285,00	0,218
285,50	0,214
286,00	0,205
286,50	0,226
287,00	0,221
287,50	0,225
288,00	0,217
288,50	0,218
289,00	0,219
289,50	0,216
290,00	0,217
290,50	0,217
291,00	0,218
291,50	0,218
292,00	0,217
292,50	0,216
293,00	0,216
293,50	0,216
294,00	0,215
294,50	0,215
295,00	0,215
295,50	0,215
296,00	0,213
296,50	0,214
297,00	0,214
297,50	0,214
298,00	0,214
298,50	0,212
299,00	0,212
299,50	0,211
300,00	0,210
300,50	0,209
301,00	0,207
301,50	0,207
302,00	0,207
302,50	0,206
303,00	0,206
303,50	0,206
304,00	0,206
304,50	0,206
305,00	0,205
305,50	0,205
306,00	0,204
306,50	0,204
307,00	0,203
307,50	0,203
308,00	0,202
308,50	0,202
309,00	0,201
309,50	0,201
310,00	0,200
310,50	0,200
311,00	0,199
311,50	0,199
312,00	0,199
312,50	0,198
313,00	0,198
313,50	0,198
314,00	0,197
314,50	0,197
315,00	0,196
315,50	0,196
316,00	0,195
316,50	0,195
317,00	0,194
317,50	0,194
318,00	0,193
318,50	0,193
319,00	0,192
319,50	0,192
320,00	0,192
320,50	0,191
321,00	0,191
321,50	0,191
322,00	0,190
322,50	0,190
323,00	0,189
323,50	0,189
324,00	0,189
324,50	0,188
325,00	0,188
325,50	0,188
326,00	0,187
326,50	0,187
327,00	0,186
327,50	0,186
328,00	0,186
328,50	0,186
329,00	0,185
329,50	0,185
330,00	0,185
330,50	0,185
331,00	0,185
331,50	0,185
332,00	0,185
332,50	0,184
333,00	0,184
333,50	0,184
334,00	0,184
334,50	0,184
335,00	0,184
335,50	0,183
336,00	0,183
336,50	0,183
337,00	0,182
337,50	0,182
338,00	0,182
338,50	0,182
339,00	0,181
339,50	0,181
340,00	0,181
340,50	0,181
341,00	0,181
341,50	0,181
342,00	0,180
342,50	0,180
343,00	0,180
343,50	0,180
344,00	0,180
344,50	0,180
345,00	0,180
345,50	0,180
346,00	0,180
346,50	0,179
347,00	0,179
347,50	0,179
348,00	0,179
348,50	0,178
349,00	0,178
349,50	0,178
350,00	0,178
350,50	0,178
351,00	0,178
351,50	0,178
352,00	0,178
352,50	0,178
353,00	0,178
353,50	0,177
354,00	0,177
354,50	0,177
355,00	0,177
355,50	0,177
356,00	0,177
356,50	0,176
357,00	0,176
357,50	0,176
358,00	0,176
358,50	0,176
359,00	0,176
359,50	0,176
360,00	0,176
360,50	0,176
361,00	0,175
361,50	0,175
362,00	0,175
362,50	0,175
363,00	0,175
363,50	0,175
364,00	0,175
364,50	0,175
365,00	0,174
365,50	0,174
366,00	0,174
366,50	0,174
367,00	0,174
367,50	0,174
368,00	0,174
368,50	0,174
369,00	0,173
369,50	0,173
370,00	0,173
370,50	0,173
371,00	0,173
371,50	0,173
372,00	0,172
372,50	0,172
373,00	0,172
373,50	0,172
374,00	0,172
374,50	0,171
375,00	0,171
375,50	0,171
376,00	0,171
376,50	0,171
377,00	0,170
377,50	0,170
378,00	0,170
378,50	0,170
379,00	0,170
379,50	0,170
380,00	0,169
380,50	0,169
381,00	0,169
381,50	0,169
382,00	0,169
382,50	0,168
383,00	0,168
383,50	0,168
384,00	0,168
384,50	0,167
385,00	0,167
