"0.25_1M(3) - Dataset 195344"
"Wavelength nm."	"Abs."
200,00	2,864
200,50	2,864
201,00	2,864
201,50	2,864
202,00	2,864
202,50	2,864
203,00	2,864
203,50	2,864
204,00	2,864
204,50	3,598
205,00	4,027
205,50	4,868
206,00	4,947
206,50	4,372
207,00	4,161
207,50	3,879
208,00	2,873
208,50	2,178
209,00	1,898
209,50	1,639
210,00	0,984
210,50	1,078
211,00	0,918
211,50	1,547
212,00	1,254
212,50	2,177
213,00	2,366
213,50	2,482
214,00	2,322
214,50	2,096
215,00	2,384
215,50	2,168
216,00	1,379
216,50	1,842
217,00	1,678
217,50	0,945
218,00	0,608
218,50	0,990
219,00	0,776
219,50	1,153
220,00	1,096
220,50	1,495
221,00	1,032
221,50	0,891
222,00	1,253
222,50	1,581
223,00	1,287
223,50	1,481
224,00	1,514
224,50	2,045
225,00	1,949
225,50	1,681
226,00	2,123
226,50	2,222
227,00	1,628
227,50	1,616
228,00	1,509
228,50	1,126
229,00	0,820
229,50	0,852
230,00	1,089
230,50	0,790
231,00	0,506
231,50	0,886
232,00	0,415
232,50	0,142
233,00	0,085
233,50	0,555
234,00	1,122
234,50	1,372
235,00	1,097
235,50	1,677
236,00	2,090
236,50	2,530
237,00	3,461
237,50	3,891
238,00	3,781
238,50	3,661
239,00	4,051
239,50	4,030
240,00	3,623
240,50	3,236
241,00	3,515
241,50	3,820
242,00	3,565
242,50	2,562
243,00	2,016
243,50	1,928
244,00	1,819
244,50	1,806
245,00	2,023
245,50	1,513
246,00	0,608
246,50	0,898
247,00	1,340
247,50	0,907
248,00	1,019
248,50	1,069
249,00	1,591
249,50	1,576
250,00	1,050
250,50	1,064
251,00	1,642
251,50	1,792
252,00	1,712
252,50	1,628
253,00	1,424
253,50	1,017
254,00	0,655
254,50	0,878
255,00	0,575
255,50	0,264
256,00	0,520
256,50	0,447
257,00	0,036
257,50	-0,253
258,00	-0,575
258,50	-0,166
259,00	-0,530
259,50	-0,618
260,00	-0,472
260,50	0,327
261,00	0,971
261,50	1,118
262,00	1,766
262,50	1,963
263,00	2,588
263,50	3,103
264,00	2,946
264,50	3,256
265,00	3,280
265,50	2,907
266,00	2,799
266,50	2,584
267,00	1,780
267,50	2,122
268,00	2,364
268,50	2,772
269,00	2,184
269,50	2,034
270,00	2,401
270,50	2,198
271,00	2,027
271,50	1,597
272,00	1,586
272,50	2,050
273,00	2,042
273,50	1,762
274,00	2,053
274,50	1,934
275,00	1,688
275,50	1,943
276,00	1,608
276,50	1,321
277,00	0,887
277,50	1,042
278,00	0,722
278,50	0,265
279,00	-0,315
279,50	-0,240
280,00	0,102
280,50	0,068
281,00	0,068
281,50	0,041
282,00	0,068
282,50	0,046
283,00	0,054
283,50	0,064
284,00	0,078
284,50	0,106
285,00	0,127
285,50	0,154
286,00	0,170
286,50	0,178
287,00	0,164
287,50	0,168
288,00	0,171
288,50	0,175
289,00	0,177
289,50	0,181
290,00	0,178
290,50	0,177
291,00	0,176
291,50	0,173
292,00	0,170
292,50	0,167
293,00	0,164
293,50	0,163
294,00	0,163
294,50	0,164
295,00	0,165
295,50	0,168
296,00	0,172
296,50	0,174
297,00	0,175
297,50	0,176
298,00	0,177
298,50	0,177
299,00	0,178
299,50	0,179
300,00	0,179
300,50	0,180
301,00	0,180
301,50	0,180
302,00	0,180
302,50	0,180
303,00	0,180
303,50	0,179
304,00	0,179
304,50	0,179
305,00	0,179
305,50	0,179
306,00	0,179
306,50	0,179
307,00	0,179
307,50	0,179
308,00	0,179
308,50	0,179
309,00	0,179
309,50	0,179
310,00	0,179
310,50	0,179
311,00	0,179
311,50	0,179
312,00	0,178
312,50	0,178
313,00	0,178
313,50	0,177
314,00	0,177
314,50	0,176
315,00	0,176
315,50	0,176
316,00	0,175
316,50	0,175
317,00	0,175
317,50	0,175
318,00	0,175
318,50	0,175
319,00	0,174
319,50	0,174
320,00	0,174
320,50	0,173
321,00	0,173
321,50	0,173
322,00	0,173
322,50	0,172
323,00	0,172
323,50	0,172
324,00	0,171
324,50	0,171
325,00	0,171
325,50	0,171
326,00	0,171
326,50	0,171
327,00	0,170
327,50	0,170
328,00	0,170
328,50	0,170
329,00	0,169
329,50	0,169
330,00	0,169
330,50	0,169
331,00	0,169
331,50	0,168
332,00	0,168
332,50	0,168
333,00	0,168
333,50	0,168
334,00	0,168
334,50	0,168
335,00	0,168
335,50	0,167
336,00	0,167
336,50	0,167
337,00	0,167
337,50	0,167
338,00	0,166
338,50	0,166
339,00	0,166
339,50	0,166
340,00	0,166
340,50	0,165
341,00	0,165
341,50	0,165
342,00	0,165
342,50	0,165
343,00	0,165
343,50	0,165
344,00	0,165
344,50	0,165
345,00	0,164
345,50	0,164
346,00	0,164
346,50	0,164
347,00	0,164
347,50	0,164
348,00	0,164
348,50	0,164
349,00	0,164
349,50	0,164
350,00	0,164
350,50	0,163
351,00	0,163
351,50	0,163
352,00	0,163
352,50	0,163
353,00	0,163
353,50	0,163
354,00	0,163
354,50	0,163
355,00	0,163
355,50	0,163
356,00	0,162
356,50	0,162
357,00	0,162
357,50	0,162
358,00	0,162
358,50	0,162
359,00	0,162
359,50	0,162
360,00	0,162
360,50	0,162
361,00	0,163
361,50	0,163
362,00	0,163
362,50	0,163
363,00	0,163
363,50	0,163
364,00	0,163
364,50	0,163
365,00	0,163
365,50	0,163
366,00	0,163
366,50	0,163
367,00	0,163
367,50	0,163
368,00	0,163
368,50	0,163
369,00	0,163
369,50	0,163
370,00	0,164
370,50	0,164
371,00	0,164
371,50	0,164
372,00	0,164
372,50	0,164
373,00	0,164
373,50	0,164
374,00	0,164
374,50	0,164
375,00	0,164
375,50	0,164
376,00	0,164
376,50	0,164
377,00	0,163
377,50	0,163
378,00	0,163
378,50	0,163
379,00	0,163
379,50	0,163
380,00	0,163
380,50	0,163
381,00	0,163
381,50	0,162
382,00	0,162
382,50	0,162
383,00	0,162
383,50	0,162
384,00	0,162
384,50	0,162
385,00	0,162
385,50	0,162
386,00	0,162
386,50	0,162
387,00	0,162
387,50	0,162
388,00	0,162
388,50	0,162
389,00	0,162
389,50	0,162
390,00	0,162
390,50	0,162
391,00	0,162
391,50	0,162
392,00	0,162
392,50	0,162
393,00	0,161
393,50	0,161
394,00	0,161
394,50	0,161
395,00	0,161
395,50	0,161
396,00	0,161
396,50	0,161
397,00	0,161
397,50	0,161
398,00	0,161
398,50	0,161
399,00	0,161
399,50	0,161
400,00	0,161
400,50	0,161
401,00	0,161
401,50	0,161
402,00	0,161
402,50	0,160
403,00	0,160
403,50	0,160
404,00	0,160
404,50	0,160
405,00	0,160
405,50	0,160
406,00	0,160
406,50	0,160
407,00	0,160
407,50	0,160
408,00	0,160
408,50	0,160
409,00	0,160
409,50	0,160
410,00	0,160
410,50	0,159
411,00	0,159
411,50	0,159
412,00	0,159
412,50	0,159
413,00	0,159
413,50	0,159
414,00	0,159
414,50	0,159
415,00	0,159
415,50	0,159
416,00	0,159
416,50	0,159
417,00	0,159
417,50	0,159
418,00	0,159
418,50	0,159
419,00	0,158
419,50	0,158
420,00	0,158
420,50	0,158
421,00	0,158
421,50	0,158
422,00	0,158
422,50	0,158
423,00	0,158
423,50	0,158
424,00	0,157
424,50	0,157
425,00	0,157
425,50	0,157
426,00	0,157
426,50	0,157
427,00	0,157
427,50	0,157
428,00	0,157
428,50	0,157
429,00	0,157
429,50	0,157
430,00	0,156
430,50	0,156
431,00	0,156
431,50	0,156
432,00	0,156
432,50	0,156
433,00	0,156
433,50	0,156
434,00	0,156
434,50	0,156
435,00	0,156
435,50	0,156
436,00	0,156
436,50	0,156
437,00	0,155
437,50	0,155
438,00	0,155
438,50	0,155
439,00	0,155
439,50	0,155
440,00	0,155
440,50	0,155
441,00	0,154
441,50	0,154
442,00	0,154
442,50	0,154
443,00	0,154
443,50	0,154
444,00	0,154
444,50	0,154
445,00	0,154
445,50	0,154
446,00	0,153
446,50	0,153
447,00	0,153
447,50	0,153
448,00	0,153
448,50	0,153
449,00	0,153
449,50	0,153
450,00	0,152
450,50	0,152
451,00	0,152
451,50	0,152
452,00	0,152
452,50	0,152
453,00	0,152
453,50	0,152
454,00	0,152
454,50	0,152
455,00	0,151
455,50	0,151
456,00	0,151
456,50	0,151
457,00	0,151
457,50	0,151
458,00	0,151
458,50	0,151
459,00	0,151
459,50	0,151
460,00	0,150
460,50	0,150
461,00	0,150
461,50	0,150
462,00	0,150
462,50	0,150
463,00	0,150
463,50	0,150
464,00	0,150
464,50	0,150
465,00	0,150
465,50	0,149
466,00	0,149
466,50	0,149
467,00	0,149
467,50	0,149
468,00	0,149
468,50	0,149
469,00	0,148
469,50	0,148
470,00	0,148
470,50	0,148
471,00	0,148
471,50	0,148
472,00	0,148
472,50	0,148
473,00	0,148
473,50	0,147
474,00	0,147
474,50	0,147
475,00	0,147
475,50	0,147
476,00	0,147
476,50	0,147
477,00	0,147
477,50	0,147
478,00	0,147
478,50	0,147
479,00	0,147
479,50	0,147
480,00	0,146
480,50	0,146
481,00	0,146
481,50	0,146
482,00	0,146
482,50	0,146
483,00	0,146
483,50	0,147
484,00	0,147
484,50	0,147
485,00	0,147
485,50	0,147
486,00	0,147
486,50	0,147
487,00	0,147
487,50	0,147
488,00	0,148
488,50	0,148
489,00	0,148
489,50	0,148
490,00	0,148
490,50	0,149
491,00	0,149
491,50	0,149
492,00	0,150
492,50	0,150
493,00	0,150
493,50	0,150
494,00	0,151
494,50	0,151
495,00	0,151
495,50	0,152
496,00	0,152
496,50	0,152
497,00	0,153
497,50	0,153
498,00	0,154
498,50	0,154
499,00	0,155
499,50	0,155
500,00	0,156
500,50	0,156
501,00	0,157
501,50	0,157
502,00	0,158
502,50	0,158
503,00	0,159
503,50	0,160
504,00	0,160
504,50	0,161
505,00	0,161
505,50	0,162
506,00	0,162
506,50	0,163
507,00	0,164
507,50	0,164
508,00	0,165
508,50	0,165
509,00	0,166
509,50	0,167
510,00	0,167
510,50	0,168
511,00	0,169
511,50	0,169
512,00	0,170
512,50	0,171
513,00	0,171
513,50	0,172
514,00	0,172
514,50	0,173
515,00	0,174
515,50	0,174
516,00	0,175
516,50	0,176
517,00	0,176
517,50	0,177
518,00	0,177
518,50	0,178
519,00	0,179
519,50	0,179
520,00	0,180
520,50	0,181
521,00	0,181
521,50	0,182
522,00	0,183
522,50	0,183
523,00	0,184
523,50	0,184
524,00	0,185
524,50	0,185
525,00	0,186
525,50	0,186
526,00	0,187
526,50	0,187
527,00	0,188
527,50	0,188
528,00	0,189
528,50	0,189
529,00	0,190
529,50	0,190
530,00	0,191
530,50	0,191
531,00	0,192
531,50	0,192
532,00	0,193
532,50	0,193
533,00	0,194
533,50	0,194
534,00	0,195
534,50	0,195
535,00	0,196
535,50	0,196
536,00	0,197
536,50	0,197
537,00	0,198
537,50	0,198
538,00	0,198
538,50	0,199
539,00	0,199
539,50	0,200
540,00	0,200
540,50	0,200
541,00	0,201
541,50	0,201
542,00	0,202
542,50	0,202
543,00	0,202
543,50	0,203
544,00	0,203
544,50	0,203
545,00	0,204
545,50	0,204
546,00	0,204
546,50	0,205
547,00	0,205
547,50	0,205
548,00	0,206
548,50	0,206
549,00	0,206
549,50	0,207
550,00	0,207
550,50	0,207
551,00	0,207
551,50	0,208
552,00	0,208
552,50	0,208
553,00	0,208
553,50	0,208
554,00	0,209
554,50	0,209
555,00	0,209
555,50	0,209
556,00	0,209
556,50	0,209
557,00	0,210
557,50	0,210
558,00	0,210
558,50	0,210
559,00	0,210
559,50	0,210
560,00	0,210
560,50	0,210
561,00	0,210
561,50	0,211
562,00	0,211
562,50	0,211
563,00	0,211
563,50	0,211
564,00	0,211
564,50	0,211
565,00	0,211
565,50	0,211
566,00	0,211
566,50	0,211
567,00	0,211
567,50	0,211
568,00	0,211
568,50	0,211
569,00	0,211
569,50	0,211
570,00	0,211
570,50	0,211
571,00	0,211
571,50	0,211
572,00	0,211
572,50	0,211
573,00	0,211
573,50	0,211
574,00	0,211
574,50	0,211
575,00	0,211
575,50	0,211
576,00	0,211
576,50	0,211
577,00	0,211
577,50	0,211
578,00	0,211
578,50	0,211
579,00	0,211
579,50	0,211
