"0.4ml - Dataset 212417"
"Wavelength nm."	"Abs."
200,00	6,232
200,50	6,232
201,00	6,232
201,50	6,232
202,00	6,232
202,50	6,232
203,00	6,232
203,50	6,232
204,00	6,232
204,50	6,103
205,00	6,249
205,50	6,167
206,00	5,993
206,50	4,970
207,00	3,891
207,50	3,535
208,00	2,523
208,50	2,191
209,00	1,408
209,50	0,928
210,00	1,254
210,50	1,019
211,00	1,135
211,50	1,977
212,00	2,923
212,50	2,922
213,00	3,009
213,50	3,472
214,00	3,336
214,50	3,466
215,00	3,102
215,50	3,844
216,00	3,172
216,50	3,705
217,00	3,011
217,50	3,429
218,00	3,384
218,50	3,157
219,00	3,306
219,50	3,183
220,00	3,074
220,50	2,297
221,00	2,565
221,50	2,520
222,00	2,492
222,50	2,910
223,00	2,407
223,50	2,514
224,00	2,546
224,50	3,134
225,00	2,797
225,50	2,673
226,00	2,541
226,50	2,503
227,00	2,074
227,50	2,178
228,00	2,256
228,50	2,402
229,00	2,821
229,50	2,851
230,00	2,912
230,50	2,618
231,00	2,241
231,50	2,950
232,00	3,732
232,50	3,464
233,00	3,047
233,50	3,172
234,00	3,206
234,50	3,218
235,00	3,557
235,50	3,908
236,00	3,584
236,50	3,676
237,00	3,196
237,50	2,728
238,00	1,857
238,50	1,448
239,00	1,277
239,50	1,230
240,00	0,266
240,50	-0,240
241,00	-0,148
241,50	-0,132
242,00	0,073
242,50	0,781
243,00	0,757
243,50	1,313
244,00	1,744
244,50	1,697
245,00	1,846
245,50	2,088
246,00	2,691
246,50	3,191
247,00	3,609
247,50	3,396
248,00	3,007
248,50	3,124
249,00	2,815
249,50	2,376
250,00	2,238
250,50	1,543
251,00	0,494
251,50	0,553
252,00	0,116
252,50	-0,422
253,00	-0,289
253,50	-0,334
254,00	0,139
254,50	0,837
255,00	1,074
255,50	1,698
256,00	1,922
256,50	2,568
257,00	3,043
257,50	2,925
258,00	3,191
258,50	3,099
259,00	2,999
259,50	3,295
260,00	3,047
260,50	2,615
261,00	2,254
261,50	1,163
262,00	0,841
262,50	1,210
263,00	0,827
263,50	1,602
264,00	1,649
264,50	1,790
265,00	2,119
265,50	2,288
266,00	2,465
266,50	2,296
267,00	2,763
267,50	2,998
268,00	3,019
268,50	2,831
269,00	2,523
269,50	1,896
270,00	1,830
270,50	1,883
271,00	1,541
271,50	1,289
272,00	1,120
272,50	0,791
273,00	1,028
273,50	0,735
274,00	0,273
274,50	0,407
275,00	0,771
275,50	0,986
276,00	1,027
276,50	1,021
277,00	0,969
277,50	0,965
278,00	0,899
278,50	0,739
279,00	0,512
279,50	0,239
280,00	0,600
280,50	0,543
281,00	0,474
281,50	0,405
282,00	0,308
282,50	0,221
283,00	0,202
283,50	0,295
284,00	0,279
284,50	0,283
285,00	0,284
285,50	0,299
286,00	0,310
286,50	0,276
287,00	-0,073
287,50	0,206
288,00	0,089
288,50	0,197
289,00	0,895
289,50	1,412
290,00	1,871
290,50	2,220
291,00	2,431
291,50	2,533
292,00	2,544
292,50	2,440
293,00	2,219
293,50	1,892
294,00	1,456
294,50	0,916
295,00	0,334
295,50	0,277
296,00	-0,209
296,50	-0,103
297,00	0,274
297,50	0,259
298,00	0,299
298,50	0,305
299,00	0,286
299,50	0,288
300,00	0,305
300,50	0,302
301,00	0,297
301,50	0,297
302,00	0,296
302,50	0,298
303,00	0,304
303,50	0,298
304,00	0,287
304,50	0,287
305,00	0,291
305,50	0,299
306,00	0,296
306,50	0,298
307,00	0,289
307,50	0,289
308,00	0,289
308,50	0,282
309,00	0,279
309,50	0,271
310,00	0,272
310,50	0,274
311,00	0,276
311,50	0,276
312,00	0,272
312,50	0,268
313,00	0,268
313,50	0,270
314,00	0,271
314,50	0,270
315,00	0,268
315,50	0,267
316,00	0,266
316,50	0,264
317,00	0,263
317,50	0,264
318,00	0,266
318,50	0,263
319,00	0,258
319,50	0,259
320,00	0,252
320,50	0,252
321,00	0,255
321,50	0,259
322,00	0,259
322,50	0,258
323,00	0,260
323,50	0,259
324,00	0,261
324,50	0,259
325,00	0,261
325,50	0,262
326,00	0,260
326,50	0,259
