"0.4_2 - Dataset 195027"
"Wavelength nm."	"Abs."
200,00	0,255
200,50	0,255
201,00	0,255
201,50	0,255
202,00	0,255
202,50	0,255
203,00	0,255
203,50	0,255
204,00	0,255
204,50	0,255
205,00	0,254
205,50	0,255
206,00	0,255
206,50	0,255
207,00	0,255
207,50	0,255
208,00	0,255
208,50	0,256
209,00	0,256
209,50	0,256
210,00	0,256
210,50	0,257
211,00	0,257
211,50	0,258
212,00	0,259
212,50	0,259
213,00	0,260
213,50	0,260
214,00	0,261
214,50	0,262
215,00	0,262
215,50	0,263
216,00	0,263
216,50	0,264
217,00	0,264
217,50	0,265
218,00	0,265
218,50	0,266
219,00	0,266
219,50	0,266
220,00	0,267
220,50	0,267
221,00	0,267
221,50	0,268
222,00	0,268
222,50	0,268
223,00	0,269
223,50	0,269
224,00	0,269
224,50	0,270
225,00	0,270
225,50	0,270
226,00	0,270
226,50	0,270
227,00	0,270
227,50	0,270
228,00	0,270
228,50	0,271
229,00	0,271
229,50	0,271
230,00	0,271
230,50	0,271
231,00	0,272
231,50	0,272
232,00	0,272
232,50	0,272
233,00	0,272
233,50	0,272
234,00	0,272
234,50	0,272
235,00	0,273
235,50	0,273
236,00	0,273
236,50	0,273
237,00	0,273
237,50	0,274
238,00	0,274
238,50	0,274
239,00	0,274
239,50	0,275
240,00	0,275
240,50	0,275
241,00	0,276
241,50	0,276
242,00	0,276
242,50	0,277
243,00	0,277
243,50	0,278
244,00	0,278
244,50	0,279
245,00	0,279
245,50	0,279
246,00	0,280
246,50	0,280
247,00	0,280
247,50	0,280
248,00	0,281
248,50	0,281
249,00	0,282
249,50	0,282
250,00	0,283
250,50	0,283
251,00	0,283
251,50	0,284
252,00	0,284
252,50	0,285
253,00	0,285
253,50	0,285
254,00	0,285
254,50	0,286
255,00	0,286
255,50	0,286
256,00	0,287
256,50	0,287
257,00	0,288
257,50	0,288
258,00	0,288
258,50	0,288
259,00	0,289
259,50	0,289
260,00	0,289
260,50	0,289
261,00	0,289
261,50	0,289
262,00	0,289
262,50	0,289
263,00	0,289
263,50	0,289
264,00	0,289
264,50	0,289
265,00	0,289
265,50	0,289
266,00	0,289
266,50	0,289
267,00	0,289
267,50	0,289
268,00	0,288
268,50	0,288
269,00	0,288
269,50	0,288
270,00	0,287
270,50	0,287
271,00	0,287
271,50	0,286
272,00	0,286
272,50	0,285
273,00	0,285
273,50	0,284
274,00	0,284
274,50	0,283
275,00	0,282
275,50	0,282
276,00	0,281
276,50	0,281
277,00	0,280
277,50	0,279
278,00	0,279
278,50	0,278
279,00	0,277
279,50	0,277
280,00	0,276
280,50	0,275
281,00	0,275
281,50	0,274
282,00	0,273
282,50	0,272
283,00	0,272
283,50	0,271
284,00	0,270
284,50	0,269
285,00	0,269
285,50	0,268
286,00	0,267
286,50	0,267
287,00	0,266
287,50	0,266
288,00	0,265
288,50	0,264
289,00	0,264
289,50	0,263
290,00	0,262
290,50	0,261
291,00	0,260
291,50	0,259
292,00	0,259
292,50	0,258
293,00	0,257
293,50	0,257
294,00	0,256
294,50	0,256
295,00	0,255
295,50	0,255
296,00	0,254
296,50	0,253
297,00	0,252
297,50	0,252
298,00	0,251
298,50	0,250
299,00	0,249
299,50	0,249
300,00	0,248
300,50	0,247
301,00	0,247
301,50	0,246
302,00	0,246
302,50	0,245
303,00	0,244
303,50	0,244
304,00	0,243
304,50	0,243
305,00	0,242
305,50	0,241
306,00	0,240
306,50	0,240
307,00	0,239
307,50	0,238
308,00	0,238
308,50	0,237
309,00	0,237
309,50	0,236
310,00	0,235
310,50	0,235
311,00	0,234
311,50	0,234
312,00	0,233
312,50	0,232
313,00	0,231
313,50	0,231
314,00	0,230
314,50	0,230
315,00	0,229
315,50	0,228
316,00	0,228
316,50	0,227
317,00	0,226
317,50	0,225
318,00	0,225
318,50	0,224
319,00	0,224
319,50	0,223
320,00	0,223
320,50	0,222
321,00	0,222
321,50	0,221
322,00	0,221
322,50	0,220
323,00	0,219
323,50	0,219
324,00	0,218
324,50	0,217
325,00	0,217
325,50	0,216
326,00	0,215
326,50	0,215
327,00	0,214
327,50	0,214
328,00	0,213
328,50	0,213
329,00	0,212
329,50	0,212
330,00	0,212
330,50	0,211
331,00	0,211
331,50	0,210
332,00	0,210
332,50	0,209
333,00	0,209
333,50	0,208
334,00	0,208
334,50	0,207
335,00	0,207
335,50	0,206
336,00	0,205
336,50	0,205
337,00	0,204
337,50	0,204
338,00	0,204
338,50	0,204
339,00	0,203
339,50	0,203
340,00	0,203
340,50	0,202
341,00	0,202
341,50	0,202
342,00	0,202
342,50	0,201
343,00	0,201
343,50	0,201
344,00	0,201
344,50	0,201
345,00	0,200
345,50	0,200
346,00	0,200
346,50	0,200
347,00	0,200
347,50	0,199
348,00	0,199
348,50	0,199
349,00	0,199
349,50	0,199
350,00	0,198
350,50	0,198
351,00	0,198
351,50	0,199
352,00	0,198
352,50	0,198
353,00	0,198
353,50	0,198
354,00	0,198
354,50	0,198
355,00	0,198
355,50	0,198
356,00	0,198
356,50	0,198
357,00	0,198
357,50	0,198
358,00	0,198
358,50	0,198
359,00	0,198
359,50	0,198
360,00	0,198
360,50	0,198
361,00	0,198
361,50	0,198
362,00	0,197
362,50	0,197
363,00	0,197
363,50	0,197
364,00	0,197
364,50	0,197
365,00	0,197
365,50	0,197
366,00	0,197
366,50	0,197
367,00	0,197
367,50	0,197
368,00	0,197
368,50	0,197
369,00	0,197
369,50	0,196
370,00	0,196
370,50	0,196
371,00	0,196
371,50	0,196
372,00	0,196
372,50	0,196
373,00	0,195
373,50	0,195
374,00	0,195
374,50	0,195
375,00	0,195
375,50	0,195
376,00	0,195
376,50	0,194
377,00	0,194
377,50	0,194
378,00	0,194
378,50	0,194
379,00	0,194
379,50	0,193
380,00	0,193
380,50	0,193
381,00	0,193
381,50	0,193
382,00	0,193
382,50	0,193
383,00	0,193
383,50	0,192
384,00	0,192
384,50	0,192
385,00	0,192
385,50	0,191
386,00	0,191
386,50	0,191
387,00	0,191
387,50	0,190
388,00	0,190
388,50	0,190
389,00	0,190
389,50	0,190
390,00	0,189
390,50	0,189
391,00	0,189
391,50	0,189
392,00	0,189
392,50	0,189
393,00	0,189
393,50	0,188
394,00	0,188
394,50	0,188
395,00	0,188
395,50	0,188
396,00	0,187
396,50	0,187
397,00	0,187
397,50	0,187
398,00	0,186
398,50	0,186
399,00	0,186
399,50	0,186
400,00	0,186
400,50	0,185
401,00	0,185
401,50	0,185
402,00	0,185
402,50	0,185
403,00	0,184
403,50	0,184
404,00	0,184
404,50	0,184
405,00	0,184
405,50	0,183
406,00	0,183
406,50	0,183
407,00	0,183
407,50	0,182
408,00	0,182
408,50	0,182
409,00	0,182
409,50	0,181
410,00	0,181
410,50	0,181
411,00	0,181
411,50	0,181
412,00	0,181
412,50	0,180
413,00	0,180
413,50	0,180
414,00	0,180
414,50	0,180
415,00	0,180
415,50	0,179
416,00	0,179
416,50	0,179
417,00	0,179
417,50	0,179
418,00	0,178
418,50	0,178
419,00	0,178
419,50	0,178
420,00	0,178
420,50	0,177
421,00	0,177
421,50	0,177
422,00	0,177
422,50	0,177
423,00	0,177
423,50	0,176
424,00	0,176
424,50	0,176
425,00	0,176
425,50	0,176
426,00	0,176
426,50	0,176
427,00	0,175
427,50	0,175
428,00	0,175
428,50	0,175
429,00	0,175
429,50	0,174
430,00	0,174
430,50	0,174
431,00	0,174
431,50	0,174
432,00	0,173
432,50	0,173
433,00	0,173
433,50	0,173
434,00	0,173
434,50	0,173
435,00	0,173
435,50	0,173
436,00	0,173
436,50	0,172
437,00	0,172
437,50	0,172
438,00	0,172
438,50	0,172
439,00	0,172
439,50	0,172
440,00	0,172
440,50	0,172
441,00	0,172
441,50	0,171
442,00	0,171
442,50	0,171
443,00	0,171
443,50	0,171
444,00	0,171
444,50	0,171
445,00	0,171
445,50	0,171
446,00	0,171
446,50	0,171
447,00	0,171
447,50	0,170
448,00	0,170
448,50	0,170
449,00	0,170
449,50	0,170
450,00	0,170
450,50	0,170
451,00	0,170
451,50	0,170
452,00	0,170
452,50	0,170
453,00	0,170
453,50	0,170
454,00	0,170
454,50	0,170
455,00	0,170
455,50	0,170
456,00	0,170
456,50	0,170
457,00	0,170
457,50	0,170
458,00	0,170
458,50	0,171
459,00	0,171
459,50	0,171
460,00	0,171
460,50	0,171
461,00	0,171
461,50	0,171
462,00	0,171
462,50	0,171
463,00	0,172
463,50	0,172
464,00	0,172
464,50	0,172
465,00	0,172
465,50	0,172
466,00	0,172
466,50	0,173
467,00	0,173
467,50	0,173
468,00	0,173
468,50	0,174
469,00	0,174
469,50	0,174
470,00	0,174
470,50	0,175
471,00	0,175
471,50	0,175
472,00	0,176
472,50	0,176
473,00	0,176
473,50	0,177
474,00	0,177
474,50	0,177
475,00	0,178
475,50	0,178
476,00	0,179
476,50	0,179
477,00	0,180
477,50	0,180
478,00	0,181
478,50	0,181
479,00	0,182
479,50	0,182
480,00	0,183
480,50	0,184
481,00	0,184
481,50	0,185
482,00	0,186
482,50	0,186
483,00	0,187
483,50	0,188
484,00	0,189
484,50	0,190
485,00	0,191
485,50	0,192
486,00	0,193
486,50	0,194
487,00	0,195
487,50	0,196
488,00	0,197
488,50	0,198
489,00	0,199
489,50	0,201
490,00	0,202
490,50	0,203
491,00	0,205
491,50	0,206
492,00	0,208
492,50	0,210
493,00	0,211
493,50	0,213
494,00	0,215
494,50	0,217
495,00	0,219
495,50	0,220
496,00	0,222
496,50	0,224
497,00	0,226
497,50	0,228
498,00	0,230
498,50	0,232
499,00	0,234
499,50	0,236
500,00	0,239
500,50	0,241
501,00	0,243
501,50	0,245
502,00	0,248
502,50	0,250
503,00	0,252
503,50	0,255
504,00	0,257
504,50	0,260
505,00	0,262
505,50	0,264
506,00	0,267
506,50	0,269
507,00	0,272
507,50	0,274
508,00	0,276
508,50	0,279
509,00	0,281
509,50	0,283
510,00	0,286
510,50	0,288
511,00	0,291
511,50	0,293
512,00	0,295
512,50	0,298
513,00	0,300
513,50	0,302
514,00	0,305
514,50	0,307
515,00	0,309
515,50	0,311
516,00	0,313
516,50	0,315
517,00	0,317
517,50	0,319
518,00	0,321
518,50	0,323
519,00	0,324
519,50	0,326
520,00	0,328
520,50	0,329
521,00	0,331
521,50	0,332
522,00	0,333
522,50	0,335
523,00	0,336
523,50	0,337
524,00	0,338
524,50	0,339
525,00	0,340
525,50	0,341
526,00	0,342
526,50	0,342
527,00	0,343
527,50	0,344
528,00	0,344
528,50	0,345
529,00	0,345
529,50	0,345
530,00	0,346
530,50	0,346
531,00	0,346
531,50	0,346
532,00	0,346
532,50	0,346
533,00	0,346
533,50	0,346
534,00	0,346
534,50	0,346
535,00	0,345
535,50	0,345
536,00	0,345
536,50	0,344
537,00	0,344
537,50	0,343
538,00	0,343
538,50	0,342
539,00	0,341
539,50	0,340
540,00	0,340
540,50	0,339
541,00	0,338
541,50	0,337
542,00	0,336
542,50	0,335
543,00	0,334
543,50	0,333
544,00	0,332
544,50	0,331
545,00	0,329
545,50	0,328
546,00	0,327
546,50	0,326
547,00	0,324
547,50	0,323
548,00	0,322
548,50	0,320
549,00	0,319
549,50	0,317
550,00	0,316
550,50	0,314
551,00	0,312
551,50	0,311
552,00	0,309
552,50	0,307
553,00	0,305
553,50	0,304
554,00	0,302
554,50	0,300
555,00	0,298
555,50	0,297
556,00	0,295
556,50	0,293
557,00	0,291
557,50	0,289
558,00	0,287
558,50	0,285
559,00	0,283
559,50	0,281
560,00	0,279
560,50	0,277
561,00	0,275
561,50	0,273
562,00	0,270
562,50	0,268
563,00	0,266
563,50	0,264
564,00	0,262
564,50	0,260
565,00	0,257
565,50	0,255
566,00	0,253
566,50	0,251
567,00	0,248
567,50	0,246
568,00	0,244
568,50	0,241
569,00	0,239
569,50	0,237
