"5.97e-4 - Dataset 225439"
"Wavelength nm."	"Abs."
200,00	1,755
200,50	1,755
201,00	1,755
201,50	1,755
202,00	1,755
202,50	1,755
203,00	1,755
203,50	1,755
204,00	1,755
204,50	1,726
205,00	2,114
205,50	2,636
206,00	2,819
206,50	2,853
207,00	2,781
207,50	2,200
208,00	2,265
208,50	2,031
209,00	1,923
209,50	1,771
210,00	1,504
210,50	1,124
211,00	1,137
211,50	1,336
212,00	0,664
212,50	-0,276
213,00	0,018
213,50	0,177
214,00	0,128
214,50	0,771
215,00	1,191
215,50	0,998
216,00	1,144
216,50	1,692
217,00	2,345
217,50	2,715
218,00	3,082
218,50	3,545
219,00	3,825
219,50	4,452
220,00	4,359
220,50	4,513
221,00	4,622
221,50	4,611
222,00	4,959
222,50	4,835
223,00	4,262
223,50	4,046
224,00	4,151
224,50	4,057
225,00	3,245
225,50	2,973
226,00	2,211
226,50	2,169
227,00	2,207
227,50	2,203
228,00	1,691
228,50	1,774
229,00	0,826
229,50	1,055
230,00	0,872
230,50	0,531
231,00	0,315
231,50	0,928
232,00	0,791
232,50	0,714
233,00	1,299
233,50	1,622
234,00	1,879
234,50	2,275
235,00	2,718
235,50	2,964
236,00	3,106
236,50	3,013
237,00	2,569
237,50	2,391
238,00	2,360
238,50	2,146
239,00	1,551
239,50	1,572
240,00	1,061
240,50	1,064
241,00	1,274
241,50	1,022
242,00	0,885
242,50	0,455
243,00	0,385
243,50	0,864
244,00	0,781
244,50	0,582
245,00	0,451
245,50	0,217
246,00	0,612
246,50	0,627
247,00	0,580
247,50	0,177
248,00	-0,046
248,50	0,402
249,00	0,732
249,50	0,963
250,00	1,036
250,50	1,142
251,00	1,230
251,50	1,933
252,00	1,574
252,50	1,221
253,00	1,523
253,50	1,480
254,00	1,118
254,50	1,277
255,00	1,306
255,50	0,669
256,00	1,239
256,50	1,595
257,00	2,037
257,50	2,013
258,00	2,487
258,50	2,828
259,00	2,971
259,50	2,914
260,00	2,576
260,50	2,288
261,00	2,352
261,50	1,817
262,00	1,328
262,50	1,366
263,00	0,944
263,50	0,298
264,00	0,287
