"1.6_1 - Dataset 200507"
"Wavelength nm."	"Abs."
200,00	0.549
200,50	0.536
201,00	0.524
201,50	0.515
202,00	0.507
202,50	0.497
203,00	0.487
203,50	0.483
204,00	0.473
204,50	0.469
205,00	0.463
205,50	0.457
206,00	0.453
206,50	0.448
207,00	0.443
207,50	0.438
208,00	0.431
208,50	0.431
209,00	0.425
209,50	0.42
210,00	0.419
210,50	0.413
211,00	0.409
211,50	0.408
212,00	0.403
212,50	0.399
213,00	0.396
213,50	0.392
214,00	0.389
214,50	0.386
215,00	0.381
215,50	0.378
216,00	0.376
216,50	0.372
217,00	0.37
217,50	0.365
218,00	0.363
218,50	0.361
219,00	0.358
219,50	0.353
220,00	0.353
220,50	0.35
221,00	0.348
221,50	0.345
222,00	0.343
222,50	0.34
223,00	0.338
223,50	0.337
224,00	0.336
224,50	0.333
225,00	0.331
225,50	0.331
226,00	0.329
226,50	0.327
227,00	0.325
227,50	0.325
228,00	0.324
228,50	0.323
229,00	0.322
229,50	0.32
230,00	0.318
230,50	0.319
231,00	0.317
231,50	0.315
232,00	0.316
232,50	0.313
233,00	0.313
233,50	0.312
234,00	0.312
234,50	0.311
235,00	0.311
235,50	0.31
236,00	0.309
236,50	0.308
237,00	0.309
237,50	0.308
238,00	0.307
238,50	0.307
239,00	0.307
239,50	0.306
240,00	0.306
240,50	0.305
241,00	0.305
241,50	0.305
242,00	0.304
242,50	0.303
243,00	0.303
243,50	0.303
244,00	0.302
244,50	0.302
245,00	0.303
245,50	0.301
246,00	0.301
246,50	0.301
247,00	0.299
247,50	0.299
248,00	0.299
248,50	0.299
249,00	0.298
249,50	0.297
250,00	0.296
250,50	0.297
251,00	0.296
251,50	0.296
252,00	0.295
252,50	0.295
253,00	0.293
253,50	0.294
254,00	0.294
254,50	0.292
255,00	0.292
255,50	0.292
256,00	0.292
256,50	0.291
257,00	0.29
257,50	0.289
258,00	0.29
258,50	0.288
259,00	0.288
259,50	0.286
260,00	0.286
260,50	0.285
261,00	0.284
261,50	0.284
262,00	0.282
262,50	0.281
263,00	0.281
263,50	0.279
264,00	0.279
264,50	0.278
265,00	0.277
265,50	0.276
266,00	0.275
266,50	0.274
267,00	0.274
267,50	0.272
268,00	0.272
268,50	0.269
269,00	0.268
269,50	0.267
270,00	0.266
270,50	0.266
271,00	0.264
271,50	0.263
272,00	0.262
272,50	0.26
273,00	0.259
273,50	0.257
274,00	0.258
274,50	0.256
275,00	0.255
275,50	0.254
276,00	0.252
276,50	0.251
277,00	0.249
277,50	0.249
278,00	0.247
278,50	0.246
279,00	0.246
279,50	0.244
280,00	0.243
280,50	0.242
281,00	0.24
281,50	0.239
282,00	0.239
282,50	0.237
283,00	0.236
283,50	0.235
284,00	0.234
284,50	0.233
285,00	0.232
285,50	0.231
286,00	0.23
286,50	0.23
287,00	0.228
287,50	0.229
288,00	0.227
288,50	0.226
289,00	0.224
289,50	0.224
290,00	0.223
290,50	0.221
291,00	0.22
291,50	0.218
292,00	0.219
292,50	0.218
293,00	0.218
293,50	0.216
294,00	0.215
294,50	0.214
295,00	0.213
295,50	0.212
296,00	0.212
296,50	0.213
297,00	0.21
297,50	0.208
298,00	0.208
298,50	0.208
299,00	0.207
299,50	0.208
300,00	0.206
300,50	0.204
301,00	0.203
301,50	0.203
302,00	0.202
302,50	0.201
303,00	0.201
303,50	0.199
304,00	0.2
304,50	0.199
305,00	0.198
305,50	0.197
306,00	0.196
306,50	0.197
307,00	0.196
307,50	0.193
308,00	0.193
308,50	0.193
309,00	0.193
309,50	0.193
310,00	0.192
310,50	0.191
311,00	0.191
311,50	0.19
312,00	0.19
312,50	0.19
313,00	0.189
313,50	0.188
314,00	0.188
314,50	0.188
315,00	0.186
315,50	0.186
316,00	0.185
316,50	0.185
317,00	0.185
317,50	0.184
318,00	0.184
318,50	0.183
319,00	0.183
319,50	0.182
320,00	0.18
320,50	0.181
321,00	0.18
321,50	0.181
322,00	0.182
322,50	0.181
323,00	0.18
323,50	0.179
324,00	0.179
324,50	0.178
325,00	0.178
325,50	0.178
326,00	0.177
326,50	0.177
327,00	0.177
327,50	0.176
328,00	0.176
328,50	0.176
329,00	0.176
329,50	0.175
330,00	0.176
330,50	0.173
331,00	0.175
331,50	0.174
332,00	0.173
332,50	0.174
333,00	0.174
333,50	0.174
334,00	0.173
334,50	0.172
335,00	0.172
335,50	0.172
336,00	0.171
336,50	0.171
337,00	0.171
337,50	0.171
338,00	0.17
338,50	0.171
339,00	0.171
339,50	0.171
340,00	0.171
340,50	0.17
341,00	0.171
341,50	0.169
342,00	0.171
342,50	0.17
343,00	0.169
343,50	0.17
344,00	0.169
344,50	0.169
345,00	0.169
345,50	0.168
346,00	0.169
346,50	0.17
347,00	0.169
347,50	0.169
348,00	0.168
348,50	0.168
349,00	0.168
349,50	0.168
350,00	0.168
350,50	0.168
351,00	0.167
351,50	0.167
352,00	0.168
352,50	0.167
353,00	0.167
353,50	0.167
354,00	0.168
354,50	0.168
355,00	0.167
355,50	0.167
356,00	0.167
356,50	0.166
357,00	0.165
357,50	0.167
358,00	0.167
358,50	0.166
359,00	0.167
359,50	0.166
360,00	0.165
360,50	0.166
361,00	0.165
361,50	0.164
362,00	0.165
362,50	0.165
363,00	0.164
363,50	0.165
364,00	0.164
364,50	0.164
365,00	0.164
365,50	0.164
366,00	0.163
366,50	0.163
367,00	0.162
367,50	0.163
368,00	0.164
368,50	0.162
369,00	0.162
369,50	0.162
370,00	0.162
370,50	0.161
371,00	0.162
371,50	0.161
372,00	0.161
372,50	0.16
373,00	0.161
373,50	0.161
374,00	0.16
374,50	0.161
375,00	0.16
375,50	0.16
376,00	0.159
376,50	0.16
377,00	0.159
377,50	0.16
378,00	0.159
378,50	0.159
379,00	0.158
379,50	0.157
380,00	0.158
380,50	0.158
381,00	0.158
381,50	0.158
382,00	0.158
382,50	0.158
383,00	0.158
383,50	0.157
384,00	0.157
384,50	0.157
385,00	0.157
385,50	0.157
386,00	0.157
386,50	0.156
387,00	0.155
387,50	0.156
388,00	0.155
388,50	0.155
389,00	0.154
389,50	0.155
390,00	0.154
390,50	0.155
391,00	0.155
391,50	0.154
392,00	0.154
392,50	0.154
393,00	0.154
393,50	0.154
394,00	0.154
394,50	0.153
395,00	0.154
395,50	0.153
396,00	0.153
396,50	0.153
397,00	0.153
397,50	0.152
398,00	0.152
398,50	0.152
399,00	0.153
399,50	0.152
400,00	0.151
400,50	0.151
401,00	0.151
401,50	0.151
402,00	0.151
402,50	0.151
403,00	0.151
403,50	0.151
404,00	0.15
404,50	0.15
405,00	0.15
405,50	0.15
406,00	0.15
406,50	0.149
407,00	0.149
407,50	0.149
408,00	0.149
408,50	0.148
409,00	0.149
409,50	0.149
410,00	0.149
410,50	0.149
411,00	0.149
411,50	0.149
412,00	0.148
412,50	0.148
413,00	0.148
413,50	0.148
414,00	0.148
414,50	0.148
415,00	0.148
415,50	0.148
416,00	0.147
416,50	0.148
417,00	0.147
417,50	0.148
418,00	0.147
418,50	0.147
419,00	0.147
419,50	0.147
420,00	0.147
420,50	0.147
421,00	0.147
421,50	0.146
422,00	0.146
422,50	0.146
423,00	0.146
423,50	0.146
424,00	0.146
424,50	0.146
425,00	0.146
425,50	0.146
426,00	0.146
426,50	0.146
427,00	0.146
427,50	0.146
428,00	0.146
428,50	0.146
429,00	0.145
429,50	0.146
430,00	0.145
430,50	0.145
431,00	0.145
431,50	0.146
432,00	0.145
432,50	0.145
433,00	0.145
433,50	0.146
434,00	0.145
434,50	0.145
435,00	0.146
435,50	0.146
436,00	0.146
436,50	0.146
437,00	0.145
437,50	0.145
438,00	0.146
438,50	0.146
439,00	0.146
439,50	0.146
440,00	0.146
440,50	0.146
441,00	0.146
441,50	0.146
442,00	0.146
442,50	0.146
443,00	0.146
443,50	0.146
444,00	0.146
444,50	0.147
445,00	0.146
445,50	0.147
446,00	0.147
446,50	0.147
447,00	0.147
447,50	0.147
448,00	0.147
448,50	0.147
449,00	0.147
449,50	0.148
450,00	0.147
450,50	0.148
451,00	0.148
451,50	0.148
452,00	0.149
452,50	0.149
453,00	0.149
453,50	0.149
454,00	0.149
454,50	0.149
455,00	0.149
455,50	0.15
456,00	0.15
456,50	0.15
457,00	0.15
457,50	0.151
458,00	0.151
458,50	0.151
459,00	0.152
459,50	0.152
460,00	0.152
460,50	0.152
461,00	0.153
461,50	0.153
462,00	0.153
462,50	0.154
463,00	0.154
463,50	0.155
464,00	0.154
464,50	0.155
465,00	0.155
465,50	0.156
466,00	0.156
466,50	0.156
467,00	0.157
467,50	0.158
468,00	0.158
468,50	0.158
469,00	0.159
469,50	0.159
470,00	0.16
470,50	0.16
471,00	0.161
471,50	0.161
472,00	0.162
472,50	0.162
473,00	0.163
473,50	0.164
474,00	0.164
474,50	0.165
475,00	0.166
475,50	0.165
476,00	0.166
476,50	0.167
477,00	0.168
477,50	0.168
478,00	0.17
478,50	0.17
479,00	0.171
479,50	0.171
480,00	0.172
480,50	0.173
481,00	0.174
481,50	0.174
482,00	0.175
482,50	0.176
483,00	0.177
483,50	0.178
484,00	0.179
484,50	0.18
485,00	0.181
485,50	0.182
486,00	0.182
486,50	0.184
487,00	0.185
487,50	0.186
488,00	0.187
488,50	0.188
489,00	0.189
489,50	0.191
490,00	0.191
490,50	0.193
491,00	0.194
491,50	0.196
492,00	0.197
492,50	0.198
493,00	0.199
493,50	0.201
494,00	0.202
494,50	0.204
495,00	0.205
495,50	0.207
496,00	0.208
496,50	0.209
497,00	0.211
497,50	0.212
498,00	0.213
498,50	0.215
499,00	0.216
499,50	0.217
500,00	0.219
500,50	0.22
501,00	0.222
501,50	0.223
502,00	0.224
502,50	0.225
503,00	0.227
503,50	0.228
504,00	0.23
504,50	0.231
505,00	0.232
505,50	0.233
506,00	0.235
506,50	0.236
507,00	0.237
507,50	0.238
508,00	0.239
508,50	0.24
509,00	0.242
509,50	0.243
510,00	0.243
510,50	0.244
511,00	0.245
511,50	0.246
512,00	0.246
512,50	0.248
513,00	0.248
513,50	0.249
514,00	0.249
514,50	0.25
515,00	0.25
515,50	0.25
516,00	0.251
516,50	0.251
517,00	0.251
517,50	0.251
518,00	0.252
518,50	0.252
519,00	0.251
519,50	0.251
520,00	0.251
520,50	0.25
521,00	0.25
521,50	0.25
522,00	0.249
522,50	0.249
523,00	0.248
523,50	0.247
524,00	0.247
524,50	0.246
525,00	0.245
525,50	0.244
526,00	0.243
526,50	0.241
527,00	0.241
527,50	0.239
528,00	0.238
528,50	0.237
529,00	0.235
529,50	0.234
530,00	0.232
530,50	0.231
531,00	0.23
531,50	0.228
532,00	0.226
532,50	0.225
533,00	0.223
533,50	0.221
534,00	0.219
534,50	0.217
535,00	0.215
535,50	0.213
536,00	0.211
536,50	0.209
537,00	0.207
537,50	0.205
538,00	0.203
538,50	0.201
539,00	0.199
539,50	0.196
540,00	0.194
540,50	0.191
541,00	0.189
541,50	0.187
542,00	0.185
542,50	0.182
543,00	0.18
543,50	0.178
544,00	0.176
544,50	0.173
545,00	0.171
545,50	0.168
546,00	0.167
546,50	0.164
547,00	0.162
547,50	0.16
548,00	0.157
548,50	0.155
549,00	0.153
549,50	0.151
550,00	0.148
550,50	0.147
551,00	0.145
551,50	0.142
552,00	0.14
552,50	0.138
553,00	0.136
553,50	0.134
554,00	0.132
554,50	0.13
555,00	0.128
555,50	0.126
556,00	0.124
556,50	0.122
557,00	0.121
557,50	0.119
558,00	0.117
558,50	0.115
559,00	0.114
559,50	0.112
560,00	0.109
560,50	0.108
561,00	0.106
561,50	0.105
562,00	0.103
562,50	0.101
563,00	0.1
563,50	0.098
564,00	0.096
564,50	0.095
565,00	0.093
565,50	0.092
566,00	0.09
566,50	0.089
567,00	0.087
567,50	0.086
568,00	0.085
568,50	0.084
569,00	0.082
569,50	0.081
570,00	0.079
570,50	0.078
571,00	0.077
571,50	0.076
572,00	0.074
572,50	0.073
573,00	0.072
573,50	0.071
574,00	0.07
574,50	0.068
575,00	0.067
575,50	0.066
576,00	0.065
576,50	0.064
577,00	0.063
577,50	0.062
578,00	0.061
578,50	0.06
579,00	0.059
579,50	0.058
580,00	0.057
580,50	0.056
581,00	0.055
581,50	0.054
582,00	0.054
582,50	0.053
583,00	0.052
583,50	0.051
584,00	0.05
584,50	0.05
585,00	0.049
585,50	0.048
586,00	0.047
586,50	0.047
587,00	0.046
587,50	0.045
588,00	0.044
588,50	0.044
589,00	0.043
589,50	0.042
590,00	0.041
590,50	0.041
591,00	0.04
591,50	0.04
592,00	0.039
592,50	0.038
593,00	0.038
593,50	0.037
594,00	0.037
594,50	0.036
595,00	0.035
595,50	0.035
596,00	0.034
596,50	0.034
597,00	0.033
597,50	0.033
598,00	0.032
598,50	0.032
599,00	0.032
599,50	0.031
600,00	0.03
600,50	0.03
601,00	0.03
601,50	0.029
602,00	0.029
602,50	0.028
603,00	0.028
603,50	0.027
604,00	0.027
604,50	0.026
605,00	0.026
605,50	0.026
606,00	0.026
606,50	0.025
607,00	0.024
607,50	0.024
608,00	0.024
608,50	0.023
609,00	0.023
609,50	0.023
610,00	0.022
610,50	0.022
611,00	0.022
611,50	0.021
612,00	0.021
612,50	0.021
613,00	0.02
613,50	0.02
614,00	0.02
614,50	0.019
615,00	0.019
615,50	0.019
616,00	0.018
616,50	0.018
617,00	0.018
617,50	0.017
618,00	0.017
618,50	0.017
619,00	0.016
619,50	0.016
620,00	0.017
620,50	0.016
621,00	0.015
621,50	0.015
622,00	0.015
622,50	0.015
623,00	0.014
623,50	0.014
624,00	0.014
624,50	0.014
625,00	0.013
625,50	0.014
626,00	0.013
626,50	0.013
627,00	0.013
627,50	0.013
628,00	0.012
628,50	0.012
629,00	0.012
629,50	0.012
630,00	0.011
630,50	0.012
631,00	0.011
631,50	0.011
632,00	0.011
632,50	0.01
633,00	0.01
633,50	0.01
634,00	0.01
634,50	0.01
635,00	0.01
635,50	0.01
636,00	0.01
636,50	0.009
637,00	0.009
637,50	0.008
638,00	0.009
638,50	0.009
639,00	0.008
639,50	0.008
640,00	0.008
640,50	0.008
641,00	0.007
641,50	0.008
642,00	0.008
642,50	0.007
643,00	0.007
643,50	0.007
644,00	0.007
644,50	0.007
645,00	0.007
645,50	0.007
646,00	0.006
646,50	0.006
647,00	0.006
647,50	0.006
648,00	0.006
648,50	0.005
649,00	0.006
649,50	0.005
650,00	0.005
650,50	0.005
651,00	0.005
651,50	0.005
652,00	0.005
652,50	0.005
653,00	0.004
653,50	0.004
654,00	0.005
654,50	0.004
655,00	0.004
655,50	0.004
656,00	0.004
656,50	0.004
657,00	0.004
657,50	0.004
658,00	0.004
658,50	0.004
659,00	0.003
659,50	0.004
660,00	0.004
660,50	0.003
661,00	0.004
661,50	0.003
662,00	0.003
662,50	0.003
663,00	0.003
663,50	0.003
664,00	0.003
664,50	0.003
665,00	0.003
665,50	0.002
666,00	0.003
666,50	0.002
667,00	0.002
667,50	0.002
668,00	0.001
668,50	0.001
669,00	0.001
669,50	0.001
670,00	0.001
670,50	0.001
671,00	0.001
671,50	0.001
672,00	0.001
672,50	0.001
673,00	0
673,50	0.001
674,00	0
674,50	0
675,00	0
675,50	0
676,00	0
676,50	0
677,00	0
677,50	0
678,00	0
678,50	0
679,00	0
679,50	0
680,00	0
680,50	0
681,00	0
681,50	0
682,00	-0.001
682,50	0
683,00	0
683,50	-0.001
684,00	-0.001
684,50	-0.001
685,00	-0.001
685,50	-0.002
686,00	0
686,50	-0.001
687,00	-0.001
687,50	-0.001
688,00	-0.001
688,50	-0.001
689,00	-0.001
689,50	-0.001
690,00	-0.002
690,50	-0.001
691,00	-0.001
691,50	-0.001
692,00	-0.001
692,50	-0.001
693,00	-0.002
693,50	-0.001
694,00	-0.002
694,50	-0.002
695,00	-0.002
695,50	-0.002
696,00	-0.002
696,50	-0.002
697,00	-0.002
697,50	-0.002
698,00	-0.002
698,50	-0.002
699,00	-0.002
699,50	-0.002
700,00	-0.002
700,50	-0.002
701,00	-0.002
701,50	-0.002
702,00	-0.002
702,50	-0.002
703,00	-0.002
703,50	-0.002
704,00	-0.002
704,50	-0.002
705,00	-0.002
705,50	-0.002
706,00	-0.002
706,50	-0.002
707,00	-0.002
707,50	-0.002
708,00	-0.002
708,50	-0.002
709,00	-0.002
709,50	-0.002
710,00	-0.002
710,50	-0.002
711,00	-0.002
711,50	-0.002
712,00	-0.002
712,50	-0.003
713,00	-0.002
713,50	-0.003
714,00	-0.003
714,50	-0.003
715,00	-0.002
715,50	-0.003
716,00	-0.003
716,50	-0.003
717,00	-0.003
717,50	-0.003
718,00	-0.003
718,50	-0.003
719,00	-0.003
719,50	-0.003
720,00	-0.003
720,50	-0.003
721,00	-0.003
721,50	-0.003
722,00	-0.003
722,50	-0.003
723,00	-0.003
723,50	-0.003
724,00	-0.003
724,50	-0.003
725,00	-0.003
725,50	-0.003
726,00	-0.003
726,50	-0.003
727,00	-0.003
727,50	-0.003
728,00	-0.003
728,50	-0.004
729,00	-0.003
729,50	-0.003
730,00	-0.003
730,50	-0.004
731,00	-0.003
731,50	-0.004
732,00	-0.003
732,50	-0.003
733,00	-0.003
733,50	-0.003
734,00	-0.004
734,50	-0.003
735,00	-0.004
735,50	-0.003
736,00	-0.003
736,50	-0.003
737,00	-0.004
737,50	-0.004
738,00	-0.003
738,50	-0.004
739,00	-0.004
739,50	-0.004
740,00	-0.004
740,50	-0.004
741,00	-0.004
741,50	-0.004
742,00	-0.004
742,50	-0.003
743,00	-0.004
743,50	-0.004
744,00	-0.004
744,50	-0.004
745,00	-0.004
745,50	-0.004
746,00	-0.004
746,50	-0.004
747,00	-0.004
747,50	-0.003
748,00	-0.004
748,50	-0.004
749,00	-0.004
749,50	-0.004
750,00	-0.004
750,50	-0.004
751,00	-0.004
751,50	-0.005
752,00	-0.004
752,50	-0.004
753,00	-0.004
753,50	-0.004
754,00	-0.005
754,50	-0.004
755,00	-0.004
755,50	-0.004
756,00	-0.004
756,50	-0.004
757,00	-0.004
757,50	-0.004
758,00	-0.004
758,50	-0.004
759,00	-0.004
759,50	-0.004
760,00	-0.004
760,50	-0.004
761,00	-0.003
761,50	-0.004
762,00	-0.004
762,50	-0.004
763,00	-0.004
763,50	-0.004
764,00	-0.004
764,50	-0.004
765,00	-0.004
765,50	-0.004
766,00	-0.004
766,50	-0.004
767,00	-0.004
767,50	-0.005
768,00	-0.004
768,50	-0.004
769,00	-0.004
769,50	-0.004
770,00	-0.004
770,50	-0.004
771,00	-0.004
771,50	-0.004
772,00	-0.004
772,50	-0.004
773,00	-0.004
773,50	-0.004
774,00	-0.003
774,50	-0.003
775,00	-0.004
775,50	-0.003
776,00	-0.004
776,50	-0.003
777,00	-0.003
777,50	-0.003
778,00	-0.003
778,50	-0.004
779,00	-0.004
779,50	-0.003
780,00	-0.004
780,50	-0.004
781,00	-0.004
781,50	-0.004
782,00	-0.004
782,50	-0.004
783,00	-0.004
783,50	-0.004
784,00	-0.005
784,50	-0.004
785,00	-0.005
785,50	-0.005
786,00	-0.004
786,50	-0.005
787,00	-0.005
787,50	-0.004
788,00	-0.005
788,50	-0.005
789,00	-0.004
789,50	-0.004
790,00	-0.005
790,50	-0.005
791,00	-0.004
791,50	-0.005
792,00	-0.004
792,50	-0.004
793,00	-0.005
793,50	-0.005
794,00	-0.005
794,50	-0.005
795,00	-0.005
795,50	-0.005
796,00	-0.005
796,50	-0.005
797,00	-0.005
797,50	-0.005
798,00	-0.004
798,50	-0.005
799,00	-0.004
799,50	-0.004
800,00	-0.005
