"1.8 - Dataset 200718"
"Wavelength nm."	"Abs."
200,00	0.67
200,50	0.656
201,00	0.642
201,50	0.629
202,00	0.618
202,50	0.603
203,00	0.592
203,50	0.584
204,00	0.574
204,50	0.564
205,00	0.56
205,50	0.549
206,00	0.545
206,50	0.538
207,00	0.53
207,50	0.526
208,00	0.515
208,50	0.511
209,00	0.506
209,50	0.498
210,00	0.494
210,50	0.488
211,00	0.482
211,50	0.478
212,00	0.472
212,50	0.466
213,00	0.462
213,50	0.456
214,00	0.451
214,50	0.444
215,00	0.44
215,50	0.435
216,00	0.429
216,50	0.425
217,00	0.42
217,50	0.416
218,00	0.411
218,50	0.407
219,00	0.403
219,50	0.398
220,00	0.394
220,50	0.39
221,00	0.387
221,50	0.384
222,00	0.38
222,50	0.377
223,00	0.373
223,50	0.371
224,00	0.368
224,50	0.367
225,00	0.363
225,50	0.361
226,00	0.358
226,50	0.358
227,00	0.354
227,50	0.351
228,00	0.351
228,50	0.349
229,00	0.347
229,50	0.346
230,00	0.344
230,50	0.343
231,00	0.341
231,50	0.338
232,00	0.339
232,50	0.337
233,00	0.336
233,50	0.334
234,00	0.334
234,50	0.332
235,00	0.331
235,50	0.331
236,00	0.329
236,50	0.33
237,00	0.328
237,50	0.328
238,00	0.327
238,50	0.326
239,00	0.325
239,50	0.325
240,00	0.325
240,50	0.324
241,00	0.323
241,50	0.324
242,00	0.323
242,50	0.322
243,00	0.321
243,50	0.321
244,00	0.32
244,50	0.32
245,00	0.32
245,50	0.319
246,00	0.318
246,50	0.318
247,00	0.318
247,50	0.317
248,00	0.318
248,50	0.317
249,00	0.316
249,50	0.315
250,00	0.314
250,50	0.315
251,00	0.314
251,50	0.314
252,00	0.314
252,50	0.312
253,00	0.312
253,50	0.312
254,00	0.311
254,50	0.31
255,00	0.31
255,50	0.309
256,00	0.309
256,50	0.309
257,00	0.307
257,50	0.307
258,00	0.306
258,50	0.306
259,00	0.305
259,50	0.304
260,00	0.303
260,50	0.302
261,00	0.301
261,50	0.3
262,00	0.3
262,50	0.298
263,00	0.298
263,50	0.297
264,00	0.295
264,50	0.295
265,00	0.293
265,50	0.293
266,00	0.291
266,50	0.291
267,00	0.29
267,50	0.289
268,00	0.288
268,50	0.286
269,00	0.286
269,50	0.284
270,00	0.282
270,50	0.282
271,00	0.281
271,50	0.279
272,00	0.279
272,50	0.276
273,00	0.275
273,50	0.274
274,00	0.273
274,50	0.272
275,00	0.27
275,50	0.27
276,00	0.268
276,50	0.267
277,00	0.266
277,50	0.265
278,00	0.264
278,50	0.262
279,00	0.261
279,50	0.261
280,00	0.259
280,50	0.257
281,00	0.256
281,50	0.255
282,00	0.254
282,50	0.253
283,00	0.252
283,50	0.251
284,00	0.249
284,50	0.248
285,00	0.248
285,50	0.246
286,00	0.245
286,50	0.245
287,00	0.243
287,50	0.243
288,00	0.242
288,50	0.241
289,00	0.239
289,50	0.239
290,00	0.239
290,50	0.236
291,00	0.236
291,50	0.232
292,00	0.234
292,50	0.231
293,00	0.23
293,50	0.23
294,00	0.229
294,50	0.229
295,00	0.229
295,50	0.225
296,00	0.224
296,50	0.225
297,00	0.225
297,50	0.222
298,00	0.223
298,50	0.222
299,00	0.219
299,50	0.22
300,00	0.22
300,50	0.217
301,00	0.216
301,50	0.217
302,00	0.216
302,50	0.215
303,00	0.215
303,50	0.213
304,00	0.213
304,50	0.212
305,00	0.211
305,50	0.21
306,00	0.21
306,50	0.21
307,00	0.212
307,50	0.208
308,00	0.209
308,50	0.207
309,00	0.206
309,50	0.206
310,00	0.205
310,50	0.205
311,00	0.206
311,50	0.203
312,00	0.203
312,50	0.204
313,00	0.201
313,50	0.202
314,00	0.201
314,50	0.2
315,00	0.199
315,50	0.198
316,00	0.198
316,50	0.198
317,00	0.198
317,50	0.197
318,00	0.196
318,50	0.196
319,00	0.196
319,50	0.194
320,00	0.194
320,50	0.193
321,00	0.194
321,50	0.194
322,00	0.195
322,50	0.193
323,00	0.193
323,50	0.192
324,00	0.191
324,50	0.19
325,00	0.191
325,50	0.191
326,00	0.19
326,50	0.189
327,00	0.19
327,50	0.188
328,00	0.189
328,50	0.188
329,00	0.187
329,50	0.187
330,00	0.187
330,50	0.186
331,00	0.186
331,50	0.186
332,00	0.187
332,50	0.186
333,00	0.185
333,50	0.186
334,00	0.184
334,50	0.184
335,00	0.183
335,50	0.183
336,00	0.183
336,50	0.183
337,00	0.183
337,50	0.182
338,00	0.183
338,50	0.183
339,00	0.181
339,50	0.182
340,00	0.182
340,50	0.181
341,00	0.182
341,50	0.181
342,00	0.182
342,50	0.181
343,00	0.181
343,50	0.181
344,00	0.181
344,50	0.181
345,00	0.181
345,50	0.18
346,00	0.181
346,50	0.18
347,00	0.18
347,50	0.179
348,00	0.179
348,50	0.179
349,00	0.179
349,50	0.179
350,00	0.179
350,50	0.179
351,00	0.177
351,50	0.178
352,00	0.179
352,50	0.178
353,00	0.178
353,50	0.178
354,00	0.178
354,50	0.178
355,00	0.178
355,50	0.178
356,00	0.177
356,50	0.177
357,00	0.177
357,50	0.177
358,00	0.177
358,50	0.176
359,00	0.177
359,50	0.176
360,00	0.176
360,50	0.176
361,00	0.176
361,50	0.175
362,00	0.175
362,50	0.174
363,00	0.174
363,50	0.175
364,00	0.174
364,50	0.174
365,00	0.174
365,50	0.174
366,00	0.174
366,50	0.174
367,00	0.173
367,50	0.173
368,00	0.173
368,50	0.173
369,00	0.172
369,50	0.172
370,00	0.171
370,50	0.172
371,00	0.172
371,50	0.171
372,00	0.171
372,50	0.17
373,00	0.171
373,50	0.171
374,00	0.17
374,50	0.17
375,00	0.17
375,50	0.17
376,00	0.17
376,50	0.169
377,00	0.17
377,50	0.169
378,00	0.169
378,50	0.168
379,00	0.168
379,50	0.168
380,00	0.168
380,50	0.168
381,00	0.167
381,50	0.168
382,00	0.167
382,50	0.167
383,00	0.167
383,50	0.166
384,00	0.166
384,50	0.165
385,00	0.166
385,50	0.166
386,00	0.166
386,50	0.165
387,00	0.164
387,50	0.164
388,00	0.165
388,50	0.164
389,00	0.164
389,50	0.164
390,00	0.164
390,50	0.164
391,00	0.163
391,50	0.163
392,00	0.164
392,50	0.163
393,00	0.163
393,50	0.162
394,00	0.163
394,50	0.162
395,00	0.162
395,50	0.162
396,00	0.162
396,50	0.161
397,00	0.161
397,50	0.161
398,00	0.161
398,50	0.161
399,00	0.161
399,50	0.161
400,00	0.16
400,50	0.161
401,00	0.16
401,50	0.16
402,00	0.16
402,50	0.16
403,00	0.159
403,50	0.16
404,00	0.159
404,50	0.159
405,00	0.159
405,50	0.159
406,00	0.159
406,50	0.158
407,00	0.158
407,50	0.158
408,00	0.157
408,50	0.157
409,00	0.158
409,50	0.157
410,00	0.158
410,50	0.157
411,00	0.157
411,50	0.157
412,00	0.157
412,50	0.156
413,00	0.157
413,50	0.157
414,00	0.157
414,50	0.156
415,00	0.156
415,50	0.156
416,00	0.156
416,50	0.156
417,00	0.156
417,50	0.156
418,00	0.155
418,50	0.156
419,00	0.155
419,50	0.155
420,00	0.155
420,50	0.155
421,00	0.155
421,50	0.154
422,00	0.154
422,50	0.155
423,00	0.154
423,50	0.155
424,00	0.154
424,50	0.155
425,00	0.155
425,50	0.154
426,00	0.154
426,50	0.154
427,00	0.154
427,50	0.154
428,00	0.154
428,50	0.154
429,00	0.154
429,50	0.154
430,00	0.154
430,50	0.153
431,00	0.153
431,50	0.154
432,00	0.153
432,50	0.154
433,00	0.154
433,50	0.154
434,00	0.153
434,50	0.154
435,00	0.154
435,50	0.154
436,00	0.154
436,50	0.154
437,00	0.154
437,50	0.153
438,00	0.154
438,50	0.154
439,00	0.154
439,50	0.154
440,00	0.154
440,50	0.154
441,00	0.154
441,50	0.154
442,00	0.154
442,50	0.154
443,00	0.154
443,50	0.155
444,00	0.154
444,50	0.154
445,00	0.155
445,50	0.155
446,00	0.155
446,50	0.155
447,00	0.155
447,50	0.155
448,00	0.155
448,50	0.155
449,00	0.156
449,50	0.156
450,00	0.156
450,50	0.156
451,00	0.156
451,50	0.156
452,00	0.156
452,50	0.157
453,00	0.157
453,50	0.157
454,00	0.157
454,50	0.158
455,00	0.157
455,50	0.158
456,00	0.158
456,50	0.158
457,00	0.158
457,50	0.159
458,00	0.159
458,50	0.16
459,00	0.159
459,50	0.16
460,00	0.16
460,50	0.16
461,00	0.161
461,50	0.161
462,00	0.162
462,50	0.162
463,00	0.162
463,50	0.163
464,00	0.163
464,50	0.163
465,00	0.164
465,50	0.164
466,00	0.164
466,50	0.165
467,00	0.165
467,50	0.166
468,00	0.166
468,50	0.167
469,00	0.167
469,50	0.168
470,00	0.168
470,50	0.169
471,00	0.169
471,50	0.169
472,00	0.17
472,50	0.17
473,00	0.171
473,50	0.172
474,00	0.172
474,50	0.173
475,00	0.174
475,50	0.174
476,00	0.175
476,50	0.175
477,00	0.176
477,50	0.177
478,00	0.178
478,50	0.178
479,00	0.179
479,50	0.18
480,00	0.18
480,50	0.181
481,00	0.182
481,50	0.183
482,00	0.184
482,50	0.184
483,00	0.185
483,50	0.186
484,00	0.188
484,50	0.188
485,00	0.189
485,50	0.19
486,00	0.191
486,50	0.192
487,00	0.193
487,50	0.194
488,00	0.195
488,50	0.196
489,00	0.197
489,50	0.199
490,00	0.199
490,50	0.2
491,00	0.202
491,50	0.203
492,00	0.204
492,50	0.205
493,00	0.207
493,50	0.208
494,00	0.209
494,50	0.211
495,00	0.211
495,50	0.213
496,00	0.215
496,50	0.216
497,00	0.217
497,50	0.218
498,00	0.22
498,50	0.222
499,00	0.222
499,50	0.223
500,00	0.225
500,50	0.226
501,00	0.228
501,50	0.229
502,00	0.23
502,50	0.231
503,00	0.233
503,50	0.234
504,00	0.235
504,50	0.236
505,00	0.237
505,50	0.239
506,00	0.24
506,50	0.241
507,00	0.242
507,50	0.243
508,00	0.244
508,50	0.245
509,00	0.246
509,50	0.247
510,00	0.248
510,50	0.249
511,00	0.249
511,50	0.25
512,00	0.251
512,50	0.252
513,00	0.252
513,50	0.253
514,00	0.254
514,50	0.254
515,00	0.254
515,50	0.255
516,00	0.255
516,50	0.256
517,00	0.256
517,50	0.256
518,00	0.257
518,50	0.257
519,00	0.256
519,50	0.256
520,00	0.256
520,50	0.256
521,00	0.255
521,50	0.255
522,00	0.255
522,50	0.255
523,00	0.254
523,50	0.254
524,00	0.253
524,50	0.252
525,00	0.252
525,50	0.251
526,00	0.25
526,50	0.249
527,00	0.248
527,50	0.247
528,00	0.246
528,50	0.245
529,00	0.244
529,50	0.243
530,00	0.241
530,50	0.24
531,00	0.239
531,50	0.237
532,00	0.236
532,50	0.234
533,00	0.232
533,50	0.231
534,00	0.229
534,50	0.228
535,00	0.226
535,50	0.225
536,00	0.222
536,50	0.221
537,00	0.219
537,50	0.217
538,00	0.215
538,50	0.213
539,00	0.211
539,50	0.209
540,00	0.207
540,50	0.204
541,00	0.202
541,50	0.2
542,00	0.198
542,50	0.195
543,00	0.194
543,50	0.191
544,00	0.189
544,50	0.187
545,00	0.185
545,50	0.183
546,00	0.18
546,50	0.178
547,00	0.176
547,50	0.174
548,00	0.171
548,50	0.169
549,00	0.167
549,50	0.165
550,00	0.163
550,50	0.161
551,00	0.159
551,50	0.156
552,00	0.154
552,50	0.152
553,00	0.15
553,50	0.148
554,00	0.146
554,50	0.144
555,00	0.142
555,50	0.14
556,00	0.138
556,50	0.136
557,00	0.134
557,50	0.132
558,00	0.131
558,50	0.128
559,00	0.127
559,50	0.125
560,00	0.123
560,50	0.121
561,00	0.119
561,50	0.118
562,00	0.116
562,50	0.114
563,00	0.112
563,50	0.11
564,00	0.108
564,50	0.107
565,00	0.106
565,50	0.104
566,00	0.102
566,50	0.101
567,00	0.099
567,50	0.098
568,00	0.096
568,50	0.095
569,00	0.093
569,50	0.092
570,00	0.09
570,50	0.089
571,00	0.087
571,50	0.086
572,00	0.085
572,50	0.084
573,00	0.082
573,50	0.081
574,00	0.08
574,50	0.078
575,00	0.077
575,50	0.075
576,00	0.075
576,50	0.073
577,00	0.072
