"2.8e-4 - Dataset 223848"
"Wavelength nm."	"Abs."
200,00	0,876
200,50	0,876
201,00	0,876
201,50	0,876
202,00	0,876
202,50	0,876
203,00	0,876
203,50	0,876
204,00	0,876
204,50	1,053
205,00	1,199
205,50	1,189
206,00	1,446
206,50	1,417
207,00	1,492
207,50	1,564
208,00	1,503
208,50	1,176
209,00	1,388
209,50	1,568
210,00	1,505
210,50	1,531
211,00	1,529
211,50	1,449
212,00	1,180
212,50	1,539
213,00	1,463
213,50	1,360
214,00	1,311
214,50	1,016
215,00	0,872
215,50	0,681
216,00	0,373
216,50	0,155
217,00	0,105
217,50	0,332
218,00	0,508
218,50	0,699
219,00	0,515
219,50	0,878
220,00	0,825
220,50	1,331
221,00	1,756
221,50	2,038
222,00	2,169
222,50	2,260
223,00	2,278
223,50	2,185
224,00	1,967
224,50	1,739
225,00	1,272
225,50	1,024
226,00	0,987
226,50	0,391
227,00	-0,036
227,50	0,324
228,00	0,826
228,50	1,814
229,00	2,327
229,50	2,566
230,00	2,949
230,50	3,171
231,00	3,252
231,50	3,066
232,00	2,892
232,50	2,510
233,00	1,925
233,50	0,872
234,00	0,937
234,50	0,464
235,00	0,492
235,50	0,710
236,00	1,121
236,50	1,105
237,00	1,046
237,50	1,001
238,00	1,058
238,50	0,606
239,00	0,756
239,50	0,798
240,00	0,485
240,50	0,302
241,00	0,648
241,50	0,940
242,00	1,734
242,50	2,123
243,00	2,211
243,50	2,319
244,00	2,368
244,50	2,216
245,00	2,032
245,50	1,687
246,00	1,224
246,50	0,352
247,00	0,682
247,50	0,519
248,00	0,148
248,50	0,406
249,00	0,913
249,50	1,017
250,00	1,099
250,50	1,082
251,00	0,985
251,50	0,946
252,00	0,834
252,50	0,734
253,00	0,575
253,50	0,314
254,00	-0,026
254,50	-0,312
255,00	0,039
255,50	0,024
256,00	-0,024
256,50	-0,353
257,00	-0,052
257,50	0,185
258,00	0,106
258,50	0,566
259,00	0,599
259,50	1,199
260,00	1,660
260,50	2,085
261,00	2,211
261,50	2,282
262,00	2,272
262,50	1,858
263,00	1,973
263,50	1,893
264,00	1,583
264,50	1,256
265,00	1,387
265,50	0,770
266,00	0,323
266,50	1,100
267,00	1,218
267,50	1,881
268,00	1,977
268,50	2,086
269,00	1,654
269,50	1,796
270,00	1,800
270,50	1,257
271,00	1,925
271,50	1,978
272,00	1,915
272,50	1,795
273,00	1,490
273,50	1,133
274,00	1,264
274,50	1,560
275,00	1,306
275,50	1,115
276,00	0,841
276,50	0,544
277,00	0,095
277,50	0,273
278,00	0,068
278,50	-0,159
279,00	0,249
279,50	0,262
280,00	0,281
280,50	0,288
281,00	0,302
281,50	0,289
282,00	0,281
282,50	0,251
283,00	0,266
283,50	0,317
284,00	0,321
284,50	0,330
285,00	0,318
285,50	0,309
286,00	0,313
286,50	0,299
287,00	0,306
287,50	0,316
288,00	0,302
288,50	0,299
289,00	0,273
289,50	0,245
290,00	0,240
290,50	0,242
291,00	0,233
291,50	0,237
292,00	0,251
292,50	0,253
293,00	0,264
293,50	0,276
294,00	0,286
294,50	0,300
295,00	0,334
295,50	0,338
296,00	0,326
296,50	0,320
297,00	0,292
297,50	0,276
298,00	0,283
298,50	0,278
299,00	0,269
299,50	0,273
300,00	0,272
300,50	0,257
301,00	0,260
301,50	0,254
302,00	0,253
302,50	0,257
303,00	0,259
303,50	0,258
304,00	0,258
304,50	0,256
305,00	0,257
305,50	0,252
306,00	0,254
306,50	0,254
307,00	0,256
307,50	0,256
308,00	0,257
308,50	0,251
309,00	0,249
309,50	0,243
310,00	0,244
310,50	0,242
311,00	0,242
311,50	0,243
312,00	0,242
312,50	0,240
313,00	0,242
313,50	0,241
314,00	0,244
314,50	0,246
315,00	0,247
315,50	0,250
316,00	0,250
316,50	0,246
317,00	0,244
317,50	0,244
318,00	0,239
318,50	0,236
319,00	0,235
319,50	0,232
320,00	0,232
320,50	0,233
321,00	0,236
321,50	0,238
322,00	0,239
322,50	0,239
323,00	0,240
323,50	0,242
324,00	0,241
324,50	0,243
325,00	0,242
325,50	0,240
326,00	0,235
326,50	0,234
327,00	0,234
327,50	0,231
328,00	0,231
328,50	0,231
329,00	0,231
329,50	0,230
330,00	0,228
330,50	0,227
331,00	0,225
331,50	0,226
332,00	0,226
332,50	0,227
333,00	0,226
333,50	0,227
334,00	0,227
334,50	0,228
335,00	0,228
335,50	0,227
336,00	0,226
336,50	0,227
337,00	0,227
337,50	0,226
338,00	0,226
338,50	0,225
339,00	0,226
339,50	0,225
340,00	0,223
340,50	0,224
341,00	0,224
341,50	0,225
342,00	0,226
342,50	0,227
343,00	0,224
343,50	0,223
344,00	0,222
344,50	0,222
345,00	0,220
345,50	0,220
346,00	0,218
346,50	0,219
347,00	0,219
347,50	0,218
348,00	0,218
348,50	0,220
349,00	0,221
349,50	0,222
350,00	0,224
350,50	0,225
351,00	0,224
351,50	0,223
352,00	0,223
352,50	0,222
353,00	0,220
353,50	0,219
354,00	0,218
354,50	0,218
355,00	0,216
355,50	0,215
356,00	0,214
356,50	0,214
357,00	0,214
357,50	0,214
358,00	0,214
358,50	0,214
359,00	0,214
359,50	0,214
360,00	0,213
360,50	0,212
361,00	0,213
361,50	0,212
362,00	0,211
362,50	0,210
363,00	0,210
363,50	0,210
364,00	0,210
364,50	0,210
365,00	0,209
365,50	0,210
366,00	0,209
366,50	0,211
367,00	0,210
367,50	0,209
368,00	0,209
368,50	0,209
369,00	0,209
369,50	0,208
370,00	0,207
370,50	0,207
371,00	0,206
371,50	0,205
372,00	0,206
372,50	0,204
373,00	0,204
373,50	0,205
374,00	0,204
374,50	0,206
375,00	0,204
375,50	0,203
376,00	0,203
376,50	0,204
377,00	0,203
377,50	0,203
378,00	0,203
378,50	0,203
379,00	0,202
379,50	0,203
380,00	0,203
380,50	0,202
381,00	0,203
381,50	0,203
382,00	0,203
382,50	0,203
383,00	0,201
383,50	0,202
384,00	0,202
384,50	0,202
385,00	0,200
385,50	0,201
386,00	0,200
386,50	0,199
387,00	0,199
387,50	0,199
388,00	0,199
388,50	0,199
389,00	0,199
389,50	0,199
390,00	0,199
390,50	0,199
391,00	0,200
391,50	0,201
392,00	0,200
392,50	0,201
393,00	0,200
393,50	0,200
394,00	0,199
394,50	0,198
395,00	0,197
395,50	0,196
396,00	0,195
396,50	0,195
397,00	0,195
397,50	0,194
398,00	0,194
398,50	0,193
399,00	0,193
399,50	0,192
400,00	0,192
400,50	0,192
401,00	0,191
401,50	0,191
402,00	0,190
402,50	0,189
403,00	0,189
403,50	0,189
404,00	0,190
404,50	0,190
405,00	0,190
405,50	0,190
406,00	0,189
406,50	0,188
407,00	0,188
407,50	0,188
408,00	0,188
408,50	0,188
409,00	0,188
409,50	0,188
410,00	0,188
410,50	0,188
411,00	0,188
411,50	0,189
412,00	0,189
412,50	0,189
413,00	0,189
413,50	0,188
414,00	0,188
414,50	0,189
415,00	0,188
415,50	0,189
416,00	0,189
416,50	0,189
417,00	0,189
417,50	0,188
418,00	0,188
418,50	0,188
419,00	0,188
419,50	0,188
420,00	0,188
420,50	0,186
421,00	0,185
421,50	0,186
422,00	0,186
422,50	0,186
423,00	0,186
423,50	0,186
424,00	0,187
424,50	0,187
425,00	0,187
425,50	0,187
426,00	0,188
426,50	0,189
427,00	0,189
427,50	0,188
428,00	0,187
428,50	0,186
429,00	0,186
429,50	0,186
430,00	0,185
430,50	0,184
431,00	0,183
431,50	0,182
432,00	0,182
432,50	0,182
433,00	0,182
433,50	0,183
434,00	0,184
434,50	0,184
435,00	0,184
435,50	0,185
436,00	0,185
436,50	0,185
437,00	0,185
437,50	0,185
438,00	0,184
438,50	0,185
439,00	0,184
439,50	0,184
440,00	0,184
440,50	0,184
441,00	0,185
441,50	0,185
442,00	0,184
442,50	0,184
443,00	0,183
443,50	0,183
444,00	0,182
444,50	0,182
445,00	0,182
445,50	0,183
446,00	0,182
446,50	0,183
447,00	0,183
447,50	0,184
448,00	0,185
448,50	0,185
449,00	0,186
449,50	0,185
450,00	0,185
450,50	0,185
451,00	0,185
451,50	0,185
452,00	0,185
452,50	0,185
453,00	0,186
453,50	0,186
454,00	0,185
454,50	0,185
455,00	0,185
455,50	0,186
456,00	0,186
456,50	0,186
457,00	0,186
457,50	0,186
458,00	0,186
458,50	0,185
459,00	0,186
459,50	0,185
460,00	0,185
460,50	0,185
461,00	0,187
461,50	0,187
462,00	0,187
462,50	0,188
463,00	0,189
463,50	0,190
464,00	0,191
464,50	0,192
465,00	0,192
465,50	0,192
466,00	0,192
466,50	0,192
467,00	0,192
467,50	0,192
468,00	0,192
468,50	0,193
469,00	0,194
469,50	0,194
470,00	0,195
470,50	0,194
471,00	0,194
471,50	0,195
472,00	0,196
472,50	0,196
473,00	0,196
473,50	0,197
474,00	0,198
474,50	0,198
475,00	0,199
475,50	0,200
476,00	0,201
476,50	0,202
477,00	0,203
477,50	0,203
478,00	0,204
478,50	0,204
479,00	0,205
479,50	0,205
480,00	0,206
480,50	0,206
481,00	0,208
481,50	0,209
482,00	0,211
482,50	0,212
483,00	0,213
483,50	0,214
484,00	0,215
484,50	0,215
485,00	0,216
485,50	0,218
486,00	0,219
486,50	0,220
487,00	0,220
487,50	0,221
488,00	0,222
488,50	0,223
489,00	0,225
489,50	0,226
490,00	0,227
490,50	0,228
491,00	0,230
491,50	0,230
492,00	0,231
492,50	0,232
493,00	0,235
493,50	0,236
494,00	0,238
494,50	0,239
495,00	0,240
495,50	0,241
496,00	0,243
496,50	0,245
497,00	0,247
497,50	0,249
498,00	0,250
498,50	0,252
499,00	0,253
499,50	0,254
500,00	0,255
500,50	0,256
501,00	0,258
501,50	0,259
502,00	0,260
502,50	0,261
503,00	0,263
503,50	0,265
504,00	0,267
504,50	0,269
505,00	0,270
505,50	0,272
506,00	0,273
506,50	0,275
507,00	0,276
507,50	0,277
508,00	0,278
508,50	0,279
509,00	0,280
509,50	0,281
510,00	0,282
510,50	0,283
511,00	0,284
511,50	0,285
512,00	0,286
512,50	0,288
513,00	0,289
513,50	0,290
514,00	0,291
514,50	0,292
515,00	0,293
515,50	0,294
516,00	0,294
516,50	0,294
517,00	0,293
517,50	0,293
518,00	0,294
518,50	0,294
519,00	0,293
519,50	0,293
520,00	0,292
520,50	0,292
521,00	0,293
521,50	0,294
522,00	0,294
522,50	0,294
523,00	0,294
523,50	0,294
524,00	0,294
524,50	0,293
525,00	0,292
525,50	0,291
526,00	0,290
526,50	0,289
527,00	0,288
527,50	0,286
528,00	0,284
528,50	0,283
529,00	0,282
529,50	0,282
530,00	0,280
530,50	0,279
531,00	0,277
531,50	0,276
532,00	0,274
532,50	0,273
533,00	0,271
533,50	0,269
534,00	0,267
534,50	0,265
535,00	0,263
535,50	0,261
536,00	0,259
536,50	0,257
537,00	0,254
537,50	0,251
538,00	0,249
538,50	0,247
539,00	0,245
539,50	0,243
540,00	0,241
540,50	0,239
541,00	0,237
541,50	0,234
542,00	0,232
542,50	0,230
543,00	0,228
543,50	0,226
544,00	0,223
544,50	0,221
545,00	0,219
545,50	0,216
546,00	0,214
546,50	0,211
547,00	0,209
547,50	0,207
548,00	0,204
548,50	0,201
549,00	0,199
549,50	0,196
550,00	0,194
550,50	0,192
551,00	0,189
551,50	0,187
552,00	0,186
552,50	0,184
553,00	0,182
553,50	0,179
554,00	0,177
554,50	0,175
555,00	0,173
555,50	0,171
556,00	0,169
556,50	0,166
557,00	0,164
557,50	0,161
558,00	0,160
558,50	0,157
559,00	0,154
559,50	0,153
560,00	0,151
560,50	0,149
561,00	0,147
561,50	0,145
562,00	0,142
562,50	0,142
563,00	0,140
563,50	0,139
564,00	0,137
564,50	0,135
565,00	0,134
565,50	0,132
566,00	0,131
566,50	0,129
567,00	0,127
567,50	0,126
568,00	0,125
568,50	0,123
569,00	0,121
569,50	0,120
570,00	0,119
570,50	0,118
571,00	0,117
571,50	0,116
572,00	0,116
572,50	0,115
573,00	0,114
573,50	0,112
574,00	0,111
574,50	0,109
575,00	0,108
575,50	0,107
576,00	0,105
576,50	0,104
577,00	0,103
577,50	0,101
578,00	0,100
578,50	0,099
579,00	0,098
579,50	0,097
580,00	0,096
580,50	0,095
581,00	0,094
581,50	0,093
582,00	0,092
582,50	0,091
583,00	0,091
583,50	0,090
584,00	0,089
584,50	0,087
585,00	0,086
585,50	0,085
586,00	0,083
586,50	0,082
587,00	0,081
587,50	0,079
588,00	0,079
588,50	0,078
589,00	0,078
589,50	0,077
590,00	0,076
590,50	0,076
591,00	0,076
591,50	0,075
592,00	0,075
592,50	0,075
593,00	0,074
593,50	0,073
594,00	0,073
594,50	0,072
595,00	0,071
595,50	0,071
596,00	0,070
596,50	0,069
597,00	0,069
597,50	0,068
598,00	0,067
598,50	0,067
599,00	0,066
599,50	0,065
600,00	0,064
600,50	0,064
601,00	0,063
601,50	0,062
602,00	0,061
602,50	0,060
603,00	0,060
603,50	0,060
604,00	0,060
604,50	0,059
605,00	0,058
605,50	0,058
606,00	0,058
606,50	0,058
607,00	0,058
607,50	0,058
608,00	0,058
608,50	0,058
609,00	0,057
609,50	0,057
610,00	0,056
610,50	0,056
611,00	0,056
611,50	0,056
612,00	0,055
612,50	0,054
613,00	0,054
613,50	0,053
614,00	0,052
614,50	0,052
615,00	0,052
615,50	0,052
616,00	0,051
616,50	0,050
617,00	0,050
617,50	0,049
618,00	0,048
618,50	0,048
619,00	0,048
619,50	0,048
620,00	0,048
620,50	0,049
621,00	0,048
621,50	0,047
622,00	0,047
622,50	0,047
623,00	0,047
623,50	0,047
624,00	0,046
624,50	0,046
625,00	0,045
625,50	0,044
626,00	0,043
626,50	0,043
627,00	0,044
627,50	0,043
628,00	0,043
628,50	0,043
629,00	0,044
629,50	0,043
630,00	0,043
630,50	0,043
