"2.74e-4 - Dataset 211033"
"Wavelength nm."	"Abs."
200,00	4,130
200,50	4,130
201,00	4,130
201,50	4,130
202,00	4,130
202,50	4,130
203,00	4,130
203,50	4,130
204,00	4,130
204,50	4,153
205,00	3,758
205,50	3,379
206,00	2,682
206,50	2,927
207,00	2,787
207,50	2,458
208,00	3,070
208,50	3,210
209,00	3,235
209,50	3,672
210,00	2,979
210,50	3,457
211,00	3,406
211,50	3,372
212,00	2,809
212,50	3,162
213,00	2,550
213,50	2,369
214,00	2,196
214,50	2,736
215,00	2,204
215,50	2,701
216,00	3,275
216,50	3,187
217,00	3,513
217,50	3,179
218,00	2,306
218,50	2,206
219,00	1,602
219,50	2,264
220,00	2,138
220,50	2,379
221,00	1,779
221,50	2,270
222,00	1,777
222,50	2,021
223,00	2,310
223,50	2,637
224,00	3,052
224,50	2,876
225,00	2,669
225,50	2,948
226,00	2,890
226,50	3,140
227,00	3,095
227,50	3,397
228,00	3,195
228,50	3,368
229,00	3,229
229,50	3,507
230,00	3,150
230,50	3,087
231,00	3,092
231,50	2,485
232,00	2,390
232,50	1,801
233,00	1,636
233,50	1,631
234,00	1,087
234,50	0,557
235,00	-0,525
235,50	-0,781
236,00	-0,567
236,50	0,119
237,00	0,573
237,50	1,225
238,00	1,956
238,50	3,016
239,00	3,887
239,50	4,499
240,00	4,881
240,50	5,070
241,00	4,956
241,50	4,560
242,00	3,555
242,50	2,573
243,00	1,807
243,50	1,490
244,00	0,888
244,50	0,613
245,00	1,072
245,50	1,521
246,00	2,065
246,50	2,781
247,00	2,950
247,50	3,019
248,00	2,972
248,50	2,744
249,00	1,889
249,50	1,505
250,00	0,542
250,50	0,707
251,00	0,697
251,50	0,490
252,00	0,412
252,50	1,384
253,00	2,125
253,50	2,899
254,00	3,476
254,50	3,574
255,00	4,078
255,50	4,278
256,00	4,217
256,50	3,942
257,00	3,395
257,50	3,275
258,00	2,114
258,50	1,984
259,00	1,098
259,50	1,258
260,00	1,106
260,50	1,323
261,00	1,283
261,50	1,928
262,00	2,677
262,50	3,106
263,00	3,956
263,50	4,173
264,00	3,868
264,50	3,628
265,00	3,362
265,50	3,080
266,00	3,072
266,50	3,567
267,00	3,365
267,50	3,055
268,00	2,744
268,50	2,706
269,00	2,486
269,50	2,938
270,00	3,515
270,50	3,308
271,00	2,680
271,50	2,037
272,00	1,811
272,50	1,952
273,00	2,144
273,50	2,280
274,00	2,808
274,50	2,828
275,00	2,398
275,50	1,917
276,00	1,997
276,50	1,585
277,00	1,108
277,50	1,205
278,00	0,883
278,50	0,437
279,00	-0,020
279,50	0,086
280,00	0,433
280,50	0,369
281,00	0,318
281,50	0,248
282,00	0,409
282,50	0,351
283,00	0,291
283,50	0,300
284,00	0,314
284,50	0,301
285,00	0,240
285,50	0,311
286,00	0,314
286,50	0,326
287,00	0,313
287,50	0,323
288,00	0,311
288,50	0,307
289,00	0,315
289,50	0,317
290,00	0,319
290,50	0,317
291,00	0,317
291,50	0,315
292,00	0,314
292,50	0,312
293,00	0,310
293,50	0,309
294,00	0,307
294,50	0,307
295,00	0,305
295,50	0,303
296,00	0,302
296,50	0,302
297,00	0,303
297,50	0,303
298,00	0,303
298,50	0,301
299,00	0,300
299,50	0,299
300,00	0,297
300,50	0,296
301,00	0,295
301,50	0,294
302,00	0,293
302,50	0,292
303,00	0,292
303,50	0,292
304,00	0,291
304,50	0,291
305,00	0,291
305,50	0,290
306,00	0,289
306,50	0,288
307,00	0,288
307,50	0,287
308,00	0,286
308,50	0,285
309,00	0,284
309,50	0,283
310,00	0,282
310,50	0,281
311,00	0,281
311,50	0,280
312,00	0,280
312,50	0,279
313,00	0,278
313,50	0,278
314,00	0,277
314,50	0,276
315,00	0,276
315,50	0,275
316,00	0,274
316,50	0,274
317,00	0,273
317,50	0,273
318,00	0,272
318,50	0,271
319,00	0,271
319,50	0,270
320,00	0,269
320,50	0,269
321,00	0,269
321,50	0,268
322,00	0,267
322,50	0,267
323,00	0,266
323,50	0,266
324,00	0,265
324,50	0,265
325,00	0,264
325,50	0,264
326,00	0,263
326,50	0,263
327,00	0,262
327,50	0,262
328,00	0,261
328,50	0,261
329,00	0,260
329,50	0,260
330,00	0,259
330,50	0,259
331,00	0,259
331,50	0,258
332,00	0,258
332,50	0,258
333,00	0,258
333,50	0,257
334,00	0,257
334,50	0,257
335,00	0,256
335,50	0,256
336,00	0,256
336,50	0,255
337,00	0,255
337,50	0,255
338,00	0,254
338,50	0,254
339,00	0,254
339,50	0,254
340,00	0,253
340,50	0,253
341,00	0,253
341,50	0,253
342,00	0,253
342,50	0,252
343,00	0,252
343,50	0,252
344,00	0,252
344,50	0,252
345,00	0,251
345,50	0,251
346,00	0,251
346,50	0,251
347,00	0,251
347,50	0,250
348,00	0,250
348,50	0,250
349,00	0,250
349,50	0,250
350,00	0,249
350,50	0,249
351,00	0,249
351,50	0,249
352,00	0,249
352,50	0,249
353,00	0,249
353,50	0,248
354,00	0,248
354,50	0,248
355,00	0,248
355,50	0,248
356,00	0,248
356,50	0,247
357,00	0,247
357,50	0,247
358,00	0,247
358,50	0,247
359,00	0,247
359,50	0,247
360,00	0,246
360,50	0,246
361,00	0,246
361,50	0,246
362,00	0,246
362,50	0,246
363,00	0,245
363,50	0,245
364,00	0,245
364,50	0,245
365,00	0,245
365,50	0,244
366,00	0,244
366,50	0,244
367,00	0,244
367,50	0,244
368,00	0,243
368,50	0,243
369,00	0,243
369,50	0,243
370,00	0,242
370,50	0,242
371,00	0,242
371,50	0,242
372,00	0,241
372,50	0,241
373,00	0,241
373,50	0,241
374,00	0,241
374,50	0,240
375,00	0,240
375,50	0,240
376,00	0,239
376,50	0,239
377,00	0,239
377,50	0,238
378,00	0,238
378,50	0,238
379,00	0,238
379,50	0,237
380,00	0,237
380,50	0,237
381,00	0,236
381,50	0,236
382,00	0,236
382,50	0,236
383,00	0,235
383,50	0,235
384,00	0,235
384,50	0,234
385,00	0,234
385,50	0,234
386,00	0,234
386,50	0,233
387,00	0,233
387,50	0,233
388,00	0,232
388,50	0,232
389,00	0,232
389,50	0,232
390,00	0,231
390,50	0,231
391,00	0,231
391,50	0,230
392,00	0,230
392,50	0,230
393,00	0,230
393,50	0,229
394,00	0,229
394,50	0,229
395,00	0,229
395,50	0,228
396,00	0,228
396,50	0,228
397,00	0,227
397,50	0,227
398,00	0,227
398,50	0,227
399,00	0,227
399,50	0,226
400,00	0,226
400,50	0,226
401,00	0,225
401,50	0,225
402,00	0,225
402,50	0,225
403,00	0,224
403,50	0,224
404,00	0,224
404,50	0,224
405,00	0,224
405,50	0,223
406,00	0,223
406,50	0,223
407,00	0,223
407,50	0,223
408,00	0,222
408,50	0,222
409,00	0,222
409,50	0,222
410,00	0,222
410,50	0,221
411,00	0,221
411,50	0,221
412,00	0,221
412,50	0,221
413,00	0,221
413,50	0,220
414,00	0,220
414,50	0,220
415,00	0,220
415,50	0,220
416,00	0,220
416,50	0,220
417,00	0,220
417,50	0,219
418,00	0,219
418,50	0,219
419,00	0,219
419,50	0,219
420,00	0,219
420,50	0,218
421,00	0,218
421,50	0,218
422,00	0,218
422,50	0,218
423,00	0,218
423,50	0,218
424,00	0,217
424,50	0,217
425,00	0,217
425,50	0,217
426,00	0,217
426,50	0,217
427,00	0,217
427,50	0,217
428,00	0,217
428,50	0,217
429,00	0,217
429,50	0,217
430,00	0,217
430,50	0,217
431,00	0,217
431,50	0,216
432,00	0,217
432,50	0,217
433,00	0,216
433,50	0,216
434,00	0,216
434,50	0,216
435,00	0,216
435,50	0,216
436,00	0,216
436,50	0,216
437,00	0,216
437,50	0,216
438,00	0,216
438,50	0,216
439,00	0,216
439,50	0,216
440,00	0,216
440,50	0,216
441,00	0,216
441,50	0,216
442,00	0,216
442,50	0,216
443,00	0,216
443,50	0,216
444,00	0,217
444,50	0,217
445,00	0,217
445,50	0,217
446,00	0,217
446,50	0,217
447,00	0,217
447,50	0,217
448,00	0,217
448,50	0,217
449,00	0,217
449,50	0,218
450,00	0,218
450,50	0,218
451,00	0,218
451,50	0,218
452,00	0,218
452,50	0,218
453,00	0,218
453,50	0,219
454,00	0,219
454,50	0,219
455,00	0,219
455,50	0,220
456,00	0,220
456,50	0,220
457,00	0,220
457,50	0,220
458,00	0,221
458,50	0,221
459,00	0,221
459,50	0,221
460,00	0,222
460,50	0,222
461,00	0,222
461,50	0,222
462,00	0,223
462,50	0,223
463,00	0,223
463,50	0,224
464,00	0,224
464,50	0,225
465,00	0,225
465,50	0,226
466,00	0,226
466,50	0,226
467,00	0,227
467,50	0,227
468,00	0,228
468,50	0,228
469,00	0,229
469,50	0,229
470,00	0,230
470,50	0,230
471,00	0,231
471,50	0,232
472,00	0,232
472,50	0,233
473,00	0,233
473,50	0,234
474,00	0,235
474,50	0,235
475,00	0,236
475,50	0,237
476,00	0,238
476,50	0,238
477,00	0,239
477,50	0,240
478,00	0,241
478,50	0,242
479,00	0,243
479,50	0,244
480,00	0,244
480,50	0,245
481,00	0,246
481,50	0,247
482,00	0,249
482,50	0,250
483,00	0,251
483,50	0,252
484,00	0,253
484,50	0,254
485,00	0,256
485,50	0,257
486,00	0,258
486,50	0,260
487,00	0,261
487,50	0,262
488,00	0,264
488,50	0,265
489,00	0,267
489,50	0,268
490,00	0,270
490,50	0,271
491,00	0,273
491,50	0,275
492,00	0,276
492,50	0,278
493,00	0,280
493,50	0,282
494,00	0,283
494,50	0,285
495,00	0,287
495,50	0,289
496,00	0,291
496,50	0,293
497,00	0,295
497,50	0,296
498,00	0,298
498,50	0,300
499,00	0,302
499,50	0,304
500,00	0,306
500,50	0,308
501,00	0,309
501,50	0,311
502,00	0,313
502,50	0,315
503,00	0,317
503,50	0,319
504,00	0,321
504,50	0,323
505,00	0,324
505,50	0,326
506,00	0,328
506,50	0,329
507,00	0,331
507,50	0,333
508,00	0,334
508,50	0,336
509,00	0,338
509,50	0,339
510,00	0,340
510,50	0,342
511,00	0,343
511,50	0,344
512,00	0,346
512,50	0,347
513,00	0,348
513,50	0,349
514,00	0,350
514,50	0,351
515,00	0,352
515,50	0,353
516,00	0,354
516,50	0,355
517,00	0,355
517,50	0,356
518,00	0,356
518,50	0,357
519,00	0,357
519,50	0,357
520,00	0,357
520,50	0,357
521,00	0,357
521,50	0,357
522,00	0,357
522,50	0,356
523,00	0,356
523,50	0,355
524,00	0,355
524,50	0,354
525,00	0,353
525,50	0,353
526,00	0,352
526,50	0,351
527,00	0,350
527,50	0,349
528,00	0,348
528,50	0,346
529,00	0,345
529,50	0,344
530,00	0,342
530,50	0,341
531,00	0,340
531,50	0,338
532,00	0,336
532,50	0,335
533,00	0,333
533,50	0,331
534,00	0,329
534,50	0,327
535,00	0,325
535,50	0,323
536,00	0,321
536,50	0,319
537,00	0,317
537,50	0,315
538,00	0,313
538,50	0,310
539,00	0,308
539,50	0,306
540,00	0,303
540,50	0,301
541,00	0,298
541,50	0,296
542,00	0,294
542,50	0,291
543,00	0,289
543,50	0,286
544,00	0,284
544,50	0,281
545,00	0,279
545,50	0,276
546,00	0,274
546,50	0,271
547,00	0,268
547,50	0,266
548,00	0,263
548,50	0,261
549,00	0,259
549,50	0,256
550,00	0,253
550,50	0,251
551,00	0,248
551,50	0,246
552,00	0,243
552,50	0,241
553,00	0,238
553,50	0,236
554,00	0,234
554,50	0,231
555,00	0,229
