"1.6_2 - Dataset 200613"
"Wavelength nm."	"Abs."
200,00	0.588
200,50	0.576
201,00	0.562
201,50	0.553
202,00	0.542
202,50	0.533
203,00	0.525
203,50	0.519
204,00	0.513
204,50	0.504
205,00	0.501
205,50	0.495
206,00	0.49
206,50	0.485
207,00	0.48
207,50	0.477
208,00	0.47
208,50	0.469
209,00	0.464
209,50	0.459
210,00	0.457
210,50	0.451
211,00	0.446
211,50	0.444
212,00	0.44
212,50	0.436
213,00	0.434
213,50	0.428
214,00	0.424
214,50	0.42
215,00	0.417
215,50	0.413
216,00	0.411
216,50	0.407
217,00	0.402
217,50	0.401
218,00	0.398
218,50	0.394
219,00	0.391
219,50	0.388
220,00	0.386
220,50	0.384
221,00	0.38
221,50	0.378
222,00	0.375
222,50	0.372
223,00	0.371
223,50	0.369
224,00	0.368
224,50	0.365
225,00	0.363
225,50	0.362
226,00	0.36
226,50	0.359
227,00	0.357
227,50	0.356
228,00	0.356
228,50	0.354
229,00	0.353
229,50	0.351
230,00	0.35
230,50	0.349
231,00	0.348
231,50	0.346
232,00	0.345
232,50	0.344
233,00	0.344
233,50	0.343
234,00	0.342
234,50	0.342
235,00	0.341
235,50	0.341
236,00	0.34
236,50	0.338
237,00	0.338
237,50	0.338
238,00	0.337
238,50	0.337
239,00	0.337
239,50	0.336
240,00	0.336
240,50	0.335
241,00	0.335
241,50	0.334
242,00	0.334
242,50	0.332
243,00	0.332
243,50	0.333
244,00	0.332
244,50	0.332
245,00	0.331
245,50	0.331
246,00	0.33
246,50	0.33
247,00	0.33
247,50	0.328
248,00	0.329
248,50	0.327
249,00	0.327
249,50	0.326
250,00	0.326
250,50	0.326
251,00	0.326
251,50	0.325
252,00	0.325
252,50	0.324
253,00	0.323
253,50	0.323
254,00	0.322
254,50	0.321
255,00	0.321
255,50	0.321
256,00	0.32
256,50	0.319
257,00	0.318
257,50	0.317
258,00	0.318
258,50	0.317
259,00	0.316
259,50	0.315
260,00	0.314
260,50	0.314
261,00	0.312
261,50	0.312
262,00	0.31
262,50	0.309
263,00	0.309
263,50	0.308
264,00	0.307
264,50	0.305
265,00	0.305
265,50	0.305
266,00	0.302
266,50	0.302
267,00	0.3
267,50	0.299
