"2 - Dataset 200355"
"Wavelength nm."	"Abs."
200,00	2,779
200,50	2,779
201,00	2,779
201,50	2,779
202,00	2,779
202,50	2,779
203,00	2,779
203,50	2,779
204,00	2,779
204,50	2,520
205,00	2,958
205,50	3,037
206,00	2,508
206,50	3,170
207,00	3,145
207,50	2,571
208,00	2,113
208,50	2,014
209,00	2,007
209,50	1,567
210,00	1,834
210,50	2,388
211,00	3,229
211,50	4,039
212,00	4,515
212,50	4,685
213,00	5,152
213,50	4,903
214,00	4,356
214,50	4,241
215,00	3,441
215,50	2,473
216,00	1,919
216,50	1,095
217,00	0,452
217,50	0,267
218,00	0,096
218,50	0,183
219,00	0,410
219,50	0,845
220,00	0,538
220,50	0,734
221,00	0,887
221,50	0,979
222,00	0,642
222,50	1,046
223,00	1,071
223,50	0,750
224,00	1,089
224,50	0,806
225,00	1,709
225,50	2,104
226,00	2,283
226,50	2,430
227,00	2,280
227,50	1,653
228,00	1,536
228,50	1,561
229,00	1,819
229,50	1,445
230,00	1,565
230,50	1,774
231,00	1,518
231,50	1,942
232,00	2,706
232,50	2,393
233,00	3,271
233,50	3,597
234,00	3,677
234,50	3,488
235,00	3,042
235,50	2,455
236,00	2,287
236,50	1,569
237,00	1,005
237,50	0,574
238,00	0,278
238,50	0,129
239,00	0,577
239,50	1,080
240,00	0,920
240,50	0,905
241,00	1,089
241,50	1,496
242,00	1,738
242,50	1,413
243,00	1,602
243,50	1,367
244,00	1,639
244,50	1,682
245,00	1,549
245,50	2,031
246,00	1,883
246,50	2,019
247,00	2,296
247,50	2,280
248,00	2,119
248,50	1,997
249,00	1,605
249,50	1,651
250,00	1,327
250,50	0,885
251,00	0,948
251,50	0,647
252,00	0,979
252,50	0,191
253,00	0,145
253,50	0,092
254,00	-0,504
254,50	-0,365
255,00	0,336
255,50	0,613
256,00	0,746
256,50	0,930
257,00	0,993
257,50	1,118
258,00	1,275
258,50	0,880
259,00	0,981
259,50	0,674
260,00	0,885
260,50	0,322
261,00	1,123
261,50	1,375
262,00	1,051
262,50	1,992
263,00	2,372
263,50	2,532
264,00	2,212
264,50	2,126
265,00	2,399
265,50	2,213
266,00	2,321
266,50	2,183
267,00	2,567
267,50	2,406
268,00	2,689
268,50	2,387
269,00	2,246
269,50	2,245
270,00	1,599
270,50	2,160
271,00	2,078
271,50	1,743
272,00	1,291
272,50	1,320
273,00	1,385
273,50	0,749
274,00	1,328
274,50	1,419
275,00	1,529
275,50	1,473
276,00	1,309
276,50	1,032
277,00	0,645
277,50	0,847
278,00	0,525
278,50	0,875
279,00	0,756
279,50	0,549
280,00	0,342
280,50	0,094
281,00	-0,214
281,50	-0,377
282,00	0,037
282,50	0,083
283,00	0,166
283,50	0,198
284,00	0,237
284,50	0,248
285,00	0,256
285,50	0,264
286,00	0,241
286,50	0,254
287,00	0,242
287,50	0,239
288,00	0,244
288,50	0,252
289,00	0,262
289,50	0,269
290,00	0,272
290,50	0,274
291,00	0,274
291,50	0,272
292,00	0,265
292,50	0,257
293,00	0,247
293,50	0,238
294,00	0,232
294,50	0,229
295,00	0,228
295,50	0,230
296,00	0,233
296,50	0,238
297,00	0,243
297,50	0,246
298,00	0,248
298,50	0,251
299,00	0,252
299,50	0,253
300,00	0,252
300,50	0,253
301,00	0,253
301,50	0,253
302,00	0,253
302,50	0,253
303,00	0,252
303,50	0,252
304,00	0,252
304,50	0,251
305,00	0,251
305,50	0,251
306,00	0,250
306,50	0,250
307,00	0,250
307,50	0,249
308,00	0,248
308,50	0,248
309,00	0,247
309,50	0,246
310,00	0,246
310,50	0,245
311,00	0,245
311,50	0,244
312,00	0,244
312,50	0,243
313,00	0,243
313,50	0,242
314,00	0,242
314,50	0,242
315,00	0,241
315,50	0,241
316,00	0,240
316,50	0,239
317,00	0,239
317,50	0,239
318,00	0,238
318,50	0,238
319,00	0,237
319,50	0,237
320,00	0,236
320,50	0,236
321,00	0,235
321,50	0,235
322,00	0,235
322,50	0,234
323,00	0,234
323,50	0,233
324,00	0,233
324,50	0,232
325,00	0,232
325,50	0,231
326,00	0,231
326,50	0,231
327,00	0,230
327,50	0,230
328,00	0,230
328,50	0,229
329,00	0,229
329,50	0,228
330,00	0,228
330,50	0,228
331,00	0,227
331,50	0,227
332,00	0,227
332,50	0,227
333,00	0,226
333,50	0,226
334,00	0,226
334,50	0,226
335,00	0,226
335,50	0,225
336,00	0,225
336,50	0,225
337,00	0,225
337,50	0,224
338,00	0,224
338,50	0,224
339,00	0,224
339,50	0,223
340,00	0,223
340,50	0,223
341,00	0,223
341,50	0,223
342,00	0,222
342,50	0,222
343,00	0,222
343,50	0,222
344,00	0,222
344,50	0,222
345,00	0,221
345,50	0,221
346,00	0,221
346,50	0,221
347,00	0,220
347,50	0,220
348,00	0,220
348,50	0,220
349,00	0,220
349,50	0,220
350,00	0,219
350,50	0,219
351,00	0,219
351,50	0,219
352,00	0,219
352,50	0,219
353,00	0,218
353,50	0,218
354,00	0,218
354,50	0,218
355,00	0,218
355,50	0,217
356,00	0,217
356,50	0,217
357,00	0,217
357,50	0,216
358,00	0,216
358,50	0,216
359,00	0,216
359,50	0,216
360,00	0,216
360,50	0,215
361,00	0,215
361,50	0,215
362,00	0,215
362,50	0,215
363,00	0,214
363,50	0,214
364,00	0,214
364,50	0,214
365,00	0,213
365,50	0,213
366,00	0,213
366,50	0,212
367,00	0,212
367,50	0,212
368,00	0,211
368,50	0,211
369,00	0,211
369,50	0,210
370,00	0,210
370,50	0,210
371,00	0,210
371,50	0,209
