"4.46e-4 - Dataset 224104"
"Wavelength nm."	"Abs."
200,00	1,418
200,50	1,418
201,00	1,418
201,50	1,418
202,00	1,418
202,50	1,418
203,00	1,418
203,50	1,418
204,00	1,418
204,50	1,706
205,00	1,903
205,50	1,977
206,00	2,136
206,50	2,203
207,00	2,213
207,50	2,126
208,00	2,033
208,50	1,551
209,00	1,629
209,50	1,602
210,00	1,497
210,50	1,869
211,00	1,743
211,50	1,563
212,00	1,352
212,50	1,691
213,00	1,617
213,50	1,439
214,00	1,368
214,50	1,176
215,00	0,643
215,50	0,691
216,00	0,660
216,50	0,626
217,00	0,708
217,50	1,033
218,00	1,294
218,50	1,499
219,00	1,652
219,50	1,694
220,00	1,406
220,50	1,625
221,00	1,759
221,50	1,789
222,00	1,726
222,50	1,502
223,00	1,344
223,50	1,243
224,00	1,330
224,50	1,367
225,00	1,180
225,50	1,215
226,00	1,495
226,50	1,144
227,00	0,990
227,50	0,976
228,00	1,475
228,50	2,402
229,00	2,870
229,50	3,009
230,00	3,101
230,50	3,084
231,00	3,013
231,50	2,575
232,00	2,734
232,50	2,357
233,00	1,855
233,50	0,878
234,00	1,010
234,50	0,537
235,00	0,612
235,50	0,858
236,00	1,324
236,50	1,337
237,00	1,268
237,50	1,117
238,00	1,131
238,50	1,114
239,00	1,018
239,50	0,839
240,00	0,704
240,50	0,500
241,00	0,314
241,50	0,162
242,00	0,497
242,50	0,474
243,00	0,413
243,50	0,392
244,00	0,387
244,50	0,321
245,00	0,296
245,50	0,241
246,00	0,279
246,50	-0,039
247,00	0,252
247,50	0,453
248,00	0,655
248,50	0,451
249,00	0,853
249,50	1,205
250,00	1,382
250,50	1,510
251,00	1,644
251,50	1,670
252,00	1,585
252,50	1,481
253,00	1,371
253,50	1,158
254,00	0,877
254,50	0,491
255,00	0,850
255,50	0,595
256,00	0,320
256,50	-0,317
257,00	0,294
257,50	0,533
258,00	0,761
258,50	0,904
259,00	1,008
259,50	1,054
260,00	1,045
260,50	1,044
261,00	1,009
261,50	0,962
262,00	0,934
262,50	0,555
263,00	0,807
263,50	0,797
264,00	0,713
264,50	0,708
265,00	1,224
265,50	0,986
266,00	0,954
266,50	1,465
267,00	1,806
267,50	2,054
268,00	2,080
268,50	2,108
269,00	2,082
269,50	1,990
270,00	1,745
270,50	1,059
271,00	1,562
271,50	1,547
272,00	1,421
272,50	1,300
273,00	1,011
273,50	0,650
274,00	0,824
274,50	1,177
275,00	1,108
275,50	1,036
276,00	0,912
276,50	0,857
277,00	0,673
277,50	0,466
278,00	0,208
278,50	0,002
279,00	0,377
279,50	0,376
280,00	0,410
280,50	0,462
281,00	0,509
281,50	0,551
282,00	0,557
282,50	0,545
283,00	0,566
283,50	0,592
284,00	0,606
284,50	0,618
285,00	0,598
285,50	0,602
286,00	0,596
286,50	0,588
287,00	0,594
287,50	0,568
288,00	0,555
288,50	0,538
289,00	0,532
289,50	0,493
290,00	0,469
290,50	0,447
