"7.66e-4 - Dataset 185905"
"Wavelength nm."	"Abs."
200,00	1,888
200,50	1,888
201,00	1,888
201,50	1,888
202,00	1,888
202,50	1,888
203,00	1,888
203,50	1,888
204,00	1,888
204,50	1,285
205,00	1,845
205,50	2,498
206,00	2,196
206,50	2,414
207,00	2,712
207,50	3,150
208,00	2,962
208,50	3,150
209,00	2,946
209,50	2,221
210,00	2,181
210,50	1,912
211,00	2,239
211,50	3,223
212,00	3,150
212,50	3,080
213,00	3,641
213,50	3,779
214,00	4,178
214,50	4,966
215,00	4,575
215,50	5,168
216,00	4,909
216,50	5,018
217,00	4,501
217,50	3,274
218,00	3,055
218,50	2,845
219,00	2,603
219,50	2,362
220,00	1,499
220,50	0,741
221,00	0,775
221,50	0,541
222,00	1,155
222,50	1,324
223,00	1,127
223,50	1,194
224,00	1,504
224,50	1,221
225,00	1,491
225,50	1,595
226,00	2,234
226,50	2,359
227,00	2,262
227,50	1,652
228,00	1,561
228,50	1,340
229,00	1,640
229,50	1,023
230,00	1,241
230,50	1,540
231,00	1,221
231,50	1,488
232,00	2,197
232,50	2,143
233,00	2,755
233,50	2,442
234,00	2,640
234,50	2,593
235,00	2,390
235,50	1,630
236,00	2,000
236,50	1,483
237,00	1,416
237,50	1,202
238,00	1,503
238,50	1,484
239,00	1,687
239,50	2,313
240,00	2,350
240,50	1,810
241,00	1,853
241,50	1,606
242,00	1,933
242,50	1,691
243,00	1,324
243,50	0,508
244,00	0,928
244,50	0,833
245,00	1,311
245,50	1,369
246,00	0,909
246,50	0,950
247,00	1,538
247,50	1,559
248,00	1,441
248,50	1,165
249,00	1,495
249,50	1,002
250,00	0,730
250,50	1,085
251,00	1,171
251,50	1,199
252,00	1,865
252,50	1,691
253,00	1,167
253,50	1,261
254,00	1,075
254,50	1,518
255,00	1,462
255,50	1,313
256,00	1,073
256,50	0,734
257,00	0,308
257,50	-0,129
258,00	-0,007
258,50	0,403
259,00	0,270
259,50	-0,177
260,00	-0,076
260,50	-0,543
261,00	-0,190
261,50	0,725
262,00	1,033
262,50	1,041
263,00	1,609
263,50	1,965
264,00	1,859
264,50	2,272
265,00	2,457
265,50	2,596
266,00	2,051
266,50	2,053
267,00	1,835
267,50	1,073
268,00	1,445
268,50	1,431
269,00	1,512
269,50	1,754
270,00	1,842
270,50	1,377
271,00	1,684
271,50	2,006
272,00	2,162
272,50	2,852
273,00	2,843
273,50	2,318
274,00	2,146
274,50	2,546
275,00	2,340
275,50	1,924
276,00	1,656
276,50	1,567
277,00	1,258
277,50	1,563
278,00	1,308
278,50	0,864
279,00	1,011
279,50	1,340
280,00	1,267
280,50	1,116
281,00	0,834
281,50	0,557
282,00	0,902
282,50	0,830
283,00	0,682
283,50	0,474
284,00	0,248
284,50	0,656
285,00	0,659
285,50	0,752
286,00	0,732
286,50	0,707
287,00	0,697
287,50	0,662
288,00	0,656
288,50	0,653
289,00	0,663
