"1.2 - Dataset 195214"
"Wavelength nm."	"Abs."
200,00	3,260
200,50	3,260
201,00	3,260
201,50	3,260
202,00	3,260
202,50	3,260
203,00	3,260
203,50	3,260
204,00	3,260
204,50	3,533
205,00	3,821
205,50	3,902
206,00	3,407
206,50	3,263
207,00	2,852
207,50	2,766
208,00	2,449
208,50	2,227
209,00	2,433
209,50	1,948
210,00	1,551
210,50	1,892
211,00	1,381
211,50	1,625
212,00	1,542
212,50	1,883
213,00	2,649
213,50	2,805
214,00	2,836
214,50	3,361
215,00	3,240
215,50	2,894
216,00	2,139
216,50	2,106
217,00	2,103
217,50	1,543
218,00	1,415
218,50	1,779
219,00	1,541
219,50	1,755
220,00	1,642
220,50	2,338
221,00	2,481
221,50	2,486
222,00	2,452
222,50	1,893
223,00	1,721
223,50	1,487
224,00	1,111
224,50	1,108
225,00	1,265
225,50	1,020
226,00	0,939
226,50	1,081
227,00	1,047
227,50	0,557
228,00	0,570
228,50	1,179
229,00	0,901
229,50	0,813
230,00	0,881
230,50	1,423
231,00	2,394
231,50	2,980
232,00	3,235
232,50	3,226
233,00	3,169
233,50	2,784
234,00	2,371
234,50	2,400
235,00	1,921
235,50	1,280
236,00	0,774
236,50	0,464
237,00	-0,127
237,50	-0,106
238,00	0,165
238,50	0,620
239,00	0,712
239,50	0,753
240,00	0,687
240,50	0,579
241,00	0,576
241,50	0,396
242,00	0,359
242,50	0,164
243,00	0,020
243,50	-0,581
244,00	-0,562
244,50	0,120
245,00	0,334
245,50	0,567
246,00	0,745
246,50	0,454
247,00	0,824
247,50	0,607
248,00	1,032
248,50	1,357
249,00	1,638
249,50	1,723
250,00	1,349
250,50	1,617
251,00	1,663
251,50	1,488
252,00	1,973
252,50	1,365
253,00	1,349
253,50	1,210
254,00	0,828
254,50	0,436
255,00	0,624
255,50	-0,088
256,00	0,530
256,50	0,261
257,00	0,564
257,50	0,838
258,00	0,882
258,50	1,454
259,00	1,525
259,50	1,178
260,00	1,395
260,50	1,249
261,00	1,772
261,50	1,843
262,00	1,283
262,50	1,431
263,00	1,359
263,50	1,046
264,00	0,968
264,50	1,003
265,00	1,574
265,50	1,805
266,00	1,642
266,50	1,448
267,00	1,228
267,50	0,979
268,00	1,264
268,50	1,022
269,00	0,490
269,50	0,605
270,00	0,118
270,50	0,877
271,00	0,715
271,50	1,099
272,00	0,958
272,50	2,014
273,00	2,472
273,50	2,480
274,00	2,796
274,50	3,052
275,00	3,067
275,50	3,009
276,00	2,690
276,50	2,238
277,00	1,709
277,50	1,638
278,00	0,977
278,50	0,902
279,00	0,335
279,50	0,365
280,00	-0,080
280,50	0,135
281,00	-0,118
281,50	-0,355
282,00	0,068
282,50	0,129
283,00	0,136
283,50	0,176
284,00	0,204
284,50	0,229
285,00	0,224
285,50	0,255
286,00	0,244
286,50	0,247
287,00	0,234
287,50	0,248
288,00	0,270
288,50	0,277
289,00	0,274
289,50	0,281
290,00	0,285
290,50	0,283
291,00	0,280
291,50	0,276
292,00	0,271
292,50	0,265
293,00	0,258
293,50	0,252
294,00	0,248
294,50	0,244
295,00	0,242
295,50	0,245
296,00	0,247
296,50	0,252
297,00	0,255
297,50	0,259
298,00	0,259
298,50	0,259
299,00	0,260
299,50	0,260
300,00	0,259
300,50	0,259
301,00	0,258
301,50	0,258
302,00	0,258
302,50	0,258
303,00	0,258
303,50	0,258
304,00	0,257
304,50	0,257
305,00	0,257
305,50	0,256
306,00	0,255
306,50	0,255
307,00	0,254
307,50	0,254
308,00	0,253
308,50	0,252
309,00	0,252
309,50	0,251
310,00	0,251
310,50	0,251
311,00	0,250
311,50	0,250
312,00	0,249
312,50	0,248
313,00	0,248
313,50	0,247
314,00	0,247
314,50	0,246
315,00	0,245
315,50	0,245
316,00	0,244
316,50	0,244
317,00	0,243
317,50	0,242
318,00	0,242
318,50	0,242
319,00	0,241
319,50	0,241
320,00	0,240
320,50	0,240
321,00	0,240
321,50	0,239
322,00	0,239
322,50	0,238
323,00	0,238
323,50	0,237
324,00	0,237
324,50	0,236
325,00	0,236
325,50	0,235
326,00	0,235
326,50	0,235
327,00	0,234
327,50	0,234
328,00	0,233
328,50	0,233
329,00	0,232
329,50	0,232
330,00	0,232
330,50	0,231
331,00	0,231
331,50	0,231
332,00	0,231
332,50	0,230
333,00	0,230
333,50	0,230
334,00	0,230
334,50	0,230
335,00	0,230
335,50	0,229
336,00	0,229
336,50	0,229
337,00	0,228
337,50	0,228
338,00	0,228
338,50	0,228
339,00	0,227
339,50	0,227
340,00	0,227
340,50	0,227
341,00	0,227
341,50	0,227
342,00	0,226
342,50	0,226
343,00	0,226
343,50	0,226
344,00	0,226
344,50	0,225
345,00	0,225
345,50	0,225
346,00	0,224
346,50	0,224
347,00	0,224
347,50	0,224
348,00	0,224
348,50	0,224
349,00	0,224
349,50	0,223
350,00	0,223
350,50	0,223
351,00	0,223
351,50	0,223
352,00	0,223
352,50	0,223
353,00	0,223
353,50	0,222
354,00	0,222
354,50	0,222
355,00	0,222
355,50	0,222
356,00	0,222
356,50	0,221
357,00	0,221
357,50	0,221
358,00	0,221
358,50	0,221
359,00	0,220
359,50	0,220
360,00	0,220
360,50	0,220
361,00	0,220
361,50	0,219
362,00	0,219
362,50	0,219
363,00	0,219
363,50	0,218
364,00	0,218
364,50	0,218
365,00	0,218
365,50	0,217
366,00	0,217
366,50	0,217
367,00	0,216
367,50	0,216
368,00	0,216
368,50	0,215
369,00	0,215
369,50	0,215
370,00	0,215
