"3.81e-4 - Dataset 212157"
"Wavelength nm."	"Abs."
200,00	2,887
200,50	2,887
201,00	2,887
201,50	2,887
202,00	2,887
202,50	2,887
203,00	2,887
203,50	2,887
204,00	2,887
204,50	2,977
205,00	3,269
205,50	3,764
206,00	4,330
206,50	4,562
207,00	4,897
207,50	5,211
208,00	4,797
208,50	3,782
209,00	3,393
209,50	3,675
210,00	3,150
210,50	2,941
211,00	1,800
211,50	1,793
212,00	1,287
212,50	1,552
213,00	1,766
213,50	2,131
214,00	2,249
214,50	2,075
215,00	2,355
215,50	2,386
216,00	1,829
216,50	1,443
217,00	1,724
217,50	2,676
218,00	2,661
218,50	3,034
219,00	3,282
219,50	3,468
220,00	3,156
220,50	4,038
221,00	3,671
221,50	3,808
222,00	3,434
222,50	3,209
223,00	3,683
223,50	3,319
224,00	2,407
224,50	2,145
225,00	2,608
225,50	2,609
226,00	2,341
226,50	3,043
227,00	2,779
227,50	2,782
228,00	2,900
228,50	3,666
229,00	3,628
229,50	4,120
230,00	3,529
230,50	3,138
231,00	3,683
231,50	3,136
232,00	3,029
232,50	3,214
233,00	3,010
233,50	2,727
234,00	2,854
234,50	3,053
235,00	2,277
235,50	2,197
236,00	2,251
236,50	2,659
237,00	2,235
237,50	2,387
238,00	1,749
238,50	1,808
239,00	2,196
239,50	2,249
240,00	3,275
240,50	3,327
241,00	3,805
241,50	4,597
242,00	4,521
242,50	4,349
243,00	3,395
243,50	3,507
244,00	3,636
244,50	3,195
245,00	2,234
245,50	2,257
246,00	1,204
246,50	1,270
247,00	1,477
247,50	1,721
248,00	1,644
248,50	1,860
249,00	2,060
249,50	2,289
250,00	2,291
250,50	2,284
251,00	2,037
251,50	2,319
252,00	2,159
252,50	1,735
253,00	0,888
253,50	0,840
254,00	0,925
254,50	1,201
255,00	1,557
255,50	1,402
256,00	1,667
256,50	2,508
257,00	2,645
257,50	2,839
258,00	2,762
258,50	3,169
259,00	3,390
259,50	3,013
260,00	2,698
260,50	2,298
261,00	2,006
261,50	2,289
262,00	2,818
262,50	3,369
263,00	4,265
263,50	4,481
264,00	5,106
264,50	4,677
265,00	4,117
265,50	3,825
266,00	3,833
266,50	4,093
267,00	3,113
267,50	2,521
268,00	2,297
268,50	2,099
269,00	1,860
269,50	1,749
270,00	1,956
270,50	2,087
271,00	1,845
271,50	0,962
272,00	0,400
272,50	-0,135
273,00	0,519
273,50	1,306
274,00	1,589
274,50	1,880
275,00	1,656
275,50	2,203
276,00	2,281
276,50	2,248
277,00	2,069
277,50	1,901
278,00	1,697
278,50	1,163
279,00	0,690
279,50	0,021
280,00	-0,026
280,50	0,150
281,00	0,592
281,50	0,630
282,00	0,632
282,50	0,588
283,00	0,512
283,50	0,562
284,00	0,530
284,50	0,511
285,00	0,476
285,50	0,456
286,00	0,460
286,50	0,466
287,00	0,458
287,50	0,452
288,00	0,459
288,50	0,455
289,00	0,456
289,50	0,455
290,00	0,455
290,50	0,451
291,00	0,448
291,50	0,448
292,00	0,446
292,50	0,445
293,00	0,443
293,50	0,444
294,00	0,443
294,50	0,443
295,00	0,442
295,50	0,440
296,00	0,440
296,50	0,439
297,00	0,438
297,50	0,435
298,00	0,434
298,50	0,431
299,00	0,430
299,50	0,428
300,00	0,426
300,50	0,424
301,00	0,422
301,50	0,421
302,00	0,420
302,50	0,418
303,00	0,417
303,50	0,417
304,00	0,415
304,50	0,414
305,00	0,413
305,50	0,412
306,00	0,411
306,50	0,409
307,00	0,408
307,50	0,407
308,00	0,405
308,50	0,404
309,00	0,403
309,50	0,401
310,00	0,400
310,50	0,399
311,00	0,398
311,50	0,397
312,00	0,395
312,50	0,394
313,00	0,393
313,50	0,392
314,00	0,391
314,50	0,390
315,00	0,389
315,50	0,388
316,00	0,387
316,50	0,386
317,00	0,384
317,50	0,384
318,00	0,382
318,50	0,381
319,00	0,380
319,50	0,379
