"3.97e-4 - Dataset 212515"
"Wavelength nm."	"Abs."
200,00	3,710
200,50	3,710
201,00	3,710
201,50	3,710
202,00	3,710
202,50	3,710
203,00	3,710
203,50	3,710
204,00	3,710
204,50	3,174
205,00	3,215
205,50	3,475
206,00	3,166
206,50	3,846
207,00	4,535
207,50	4,929
208,00	4,429
208,50	4,450
209,00	4,267
209,50	3,868
210,00	3,813
210,50	2,816
211,00	2,988
211,50	2,993
212,00	2,535
212,50	2,160
213,00	2,075
213,50	2,110
214,00	2,254
214,50	2,538
215,00	2,223
215,50	1,821
216,00	1,412
216,50	1,471
217,00	0,616
217,50	0,960
218,00	0,932
218,50	0,597
219,00	1,307
219,50	1,312
220,00	0,894
220,50	1,692
221,00	2,005
221,50	1,873
222,00	1,868
222,50	2,374
223,00	2,303
223,50	2,883
224,00	2,689
224,50	2,934
225,00	2,611
225,50	3,376
226,00	3,577
226,50	2,951
227,00	3,036
227,50	2,806
228,00	2,863
228,50	3,097
229,00	2,990
229,50	3,055
230,00	3,686
230,50	4,148
231,00	3,864
231,50	3,680
232,00	3,497
232,50	3,342
233,00	3,256
233,50	3,155
234,00	3,030
234,50	2,428
235,00	1,929
235,50	2,136
236,00	1,971
236,50	1,712
237,00	2,345
237,50	3,099
238,00	3,481
238,50	2,968
239,00	2,972
239,50	2,779
240,00	2,590
240,50	2,469
241,00	2,701
241,50	2,107
242,00	2,729
242,50	2,533
243,00	1,742
243,50	1,687
244,00	1,629
244,50	1,695
245,00	2,547
245,50	2,761
246,00	2,880
246,50	2,287
247,00	2,769
247,50	2,792
248,00	2,586
248,50	2,809
249,00	2,584
249,50	2,266
250,00	1,917
250,50	1,127
251,00	0,491
251,50	1,019
252,00	1,597
252,50	1,296
253,00	2,106
253,50	2,297
254,00	2,478
254,50	2,413
255,00	2,835
255,50	2,915
256,00	2,286
256,50	2,183
257,00	1,587
257,50	1,362
258,00	0,503
258,50	0,443
259,00	0,756
259,50	1,440
260,00	2,093
260,50	2,255
261,00	3,479
261,50	3,761
